-95.0,-96.0,-96.0,-95.0,-98.0,-98.0,-96.0,-94.0,-94.0,-96.0,-96.0,-97.0,-96.0,-96.0,-96.0,-97.0,-96.0,-96.0,-94.0,-96.0,-96.0,-97.0,-96.0,-97.0,-96.0,-98.0,-98.0,-97.0,-96.0
-95.0,-96.0,-96.0,-95.0,-98.0,-98.0,-96.0,-94.0,-94.0,-96.0,-96.0,-97.0,-96.0,-96.0,-96.0,-97.0,-96.0,-96.0,-94.0,-96.0,-96.0,-97.0,-96.0,-97.0,-96.0,-98.0,-98.0,-97.0,-96.0
-86.14403,-86.7366,-86.99642,-86.176956,-83.91216,-85.34239,-85.92256,-87.08157,-85.46395,-85.589096,-86.98901,-88.039566,-88.18997,-88.937546,-84.26109,-84.40897,-85.34661,-85.46779,-84.84082,-86.0576,-82.82985,-82.999374,-82.89167,-86.00947,-85.486725,-83.91312,-83.42721,-82.82536,-83.69822
