1563800558608,1563800566541,1563800566657,1563800567036,1563800567376,1563800571387,1563800579070,1563800582938,1563800583121,1563800583472,1563800587157,1563800587339,1563800587520,1563800591206,1563800591240,1563800591404,1563800595204,1563800595573,1563800595741,1563800599421,1563800599588,1563800602921,1563800602954,1563800602987,1563800603020,1563800603138,1563800603688,1563800607604,1563800607789,1563800611357,1563800611505,1563800611622,1563800611822,1563800612006,1563800612190,1563800612354,1563800615403,1563800615457,1563800615555,1563800615620,1563800615787,1563800615887,1563800615953,1563800615972,1563800616005,1563800616106,1563800619589,1563800619704,1563800619890,1563800620074,1563800623856,1563800623941,1563800624020,1563800624071,1563800624103,1563800624221,1563800624407,1563800624488,1563800624555,1563800624586,1563800624621,1563800660638,1563800660657,1563800660688,1563800660723,1563800660743,1563800661040,1563800661256,1563800661274,1563800661290,1563800661356,1563800661389,1563800661423,1563800661444,1563800661489,1563800661576,1563800664639,1563800665191,1563800665372,1563800668556,1563800668723,1563800672771,1563800672923,1563800673223,1563800673406,1563800673590,1563800677144,1563800677323,1563800677692
-56.0,-61.0,-64.0,-64.0,-63.0,-60.0,-67.0,-63.0,-60.0,-57.0,-67.0,-65.0,-66.0,-64.0,-64.0,-64.0,-66.0,-58.0,-61.0,-74.0,-64.0,-64.0,-62.0,-63.0,-64.0,-62.0,-64.0,-61.0,-60.0,-64.0,-65.0,-65.0,-66.0,-71.0,-66.0,-63.0,-69.0,-66.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-64.0,-64.0,-61.0,-60.0,-61.0,-60.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-64.0,-63.0,-61.0,-61.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-64.0,-63.0
-56.0,-58.5,-64.0,-64.0,-63.0,-61.052208,-64.02611,-63.350197,-60.0,-57.0,-63.711937,-65.0,-66.0,-64.65796,-64.0,-64.0,-65.32653,-58.0,-61.0,-69.729485,-64.0,-64.0,-62.0,-63.0,-64.0,-62.0,-63.985046,-62.02853,-60.0,-62.7175,-65.0,-65.0,-66.0,-71.0,-66.0,-63.0,-67.30975,-66.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-64.0,-64.0,-61.943726,-60.0,-61.0,-60.0,-62.658123,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.5,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.565536,-63.99654,-63.0,-61.584564,-61.0,-63.587498,-65.0,-65.0,-65.0,-65.0,-63.639297,-64.0,-63.0
-56.0,-58.504158,-60.346252,-61.270294,-61.623104,-61.344402,-62.186897,-62.294365,-62.02057,-61.472004,-62.03145,-62.312397,-62.641453,-62.756554,-62.857185,-62.946,-63.174965,-62.799164,-62.67216,-63.45192,-63.48881,-63.52254,-63.423843,-63.396797,-63.43475,-63.345604,-63.385815,-63.24067,-63.045254,-63.102375,-63.21511,-63.320484,-63.477795,-63.917225,-64.03836,-63.978207,-64.268105,-64.36777,-64.346664,-64.32682,-64.30815,-64.23358,-64.16338,-64.09728,-64.09177,-64.08656,-63.911854,-63.69065,-63.538635,-63.338867,-63.376163,-63.411335,-63.444504,-63.47579,-63.5053,-63.53314,-63.559402,-63.58418,-63.607555,-63.629612,-63.650425,-63.726246,-63.797794,-63.865314,-63.929035,-63.98917,-64.04592,-64.09948,-64.150024,-64.19773,-64.24276,-64.285255,-64.32536,-64.36322,-64.39895,-64.43267,-64.35229,-64.33252,-64.25776,-64.07499,-63.902473,-63.964046,-64.02216,-64.07702,-64.1288,-64.17767,-64.11161,-64.10535,-64.04334
