1563800558597,1563800558740,1563800562237,1563800562788,1563800566639,1563800570658,1563800575039,1563800582905,1563800583429,1563800583805,1563800587104,1563800587654,1563800591319,1563800591687,1563800595153,1563800595887,1563800600106,1563800602921,1563800603019,1563800603072,1563800603271,1563800603338,1563800603373,1563800603404,1563800603573,1563800603671,1563800603789,1563800603823,1563800607494,1563800607638,1563800607767,1563800607838,1563800608371,1563800608404,1563800608438,1563800615369,1563800615475,1563800615537,1563800615603,1563800615721,1563800616143,1563800624220,1563800624587,1563800631907,1563800635740,1563800635920,1563800636106,1563800636289,1563800640507,1563800644904,1563800648555,1563800652273,1563800652321,1563800652358,1563800652447,1563800652524,1563800652569,1563800652624,1563800652774,1563800652792,1563800652827,1563800652874,1563800652892,1563800656657,1563800656688,1563800656773,1563800656799,1563800656908,1563800657024,1563800657090,1563800657389,1563800660673,1563800661406,1563800664534,1563800665441,1563800668708,1563800668871,1563800669006,1563800669039,1563800669057,1563800669149,1563800669389,1563800672703,1563800672773,1563800672856,1563800672957,1563800673108,1563800673191,1563800673207,1563800673240,1563800673303,1563800673340,1563800673375,1563800673624,1563800673658,1563800673691,1563800677205,1563800677758
-63.0,-67.0,-63.0,-62.0,-70.0,-65.0,-64.0,-64.0,-60.0,-64.0,-68.0,-64.0,-71.0,-75.0,-69.0,-66.0,-65.0,-74.0,-72.0,-71.0,-72.0,-76.0,-74.0,-74.0,-77.0,-76.0,-77.0,-80.0,-66.0,-65.0,-65.0,-65.0,-63.0,-63.0,-63.0,-69.0,-72.0,-71.0,-68.0,-72.0,-71.0,-64.0,-64.0,-66.0,-64.0,-65.0,-64.0,-65.0,-74.0,-66.0,-65.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-72.0,-72.0,-72.0,-72.0,-73.0,-73.0,-67.0,-67.0,-66.0,-66.0,-67.0,-67.0,-67.0,-66.0,-65.0,-66.0,-72.0,-72.0,-65.0,-66.0,-66.0,-66.0,-67.0,-66.0,-66.0,-65.0,-64.0,-65.0,-65.0,-65.0,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,-64.0,-64.0,-65.0,-72.0,-72.0
-63.0,-67.0,-64.26236,-62.017433,-67.284386,-65.802216,-64.67379,-64.3369,-60.015877,-64.0,-66.79567,-64.02151,-68.71486,-75.0,-70.88028,-66.169426,-65.42557,-71.74815,-72.0,-71.0,-72.0,-76.0,-74.0,-74.0,-77.0,-76.0,-77.0,-80.0,-70.59003,-65.0,-65.0,-65.0,-63.010223,-63.0,-63.0,-66.016014,-72.0,-71.0,-68.0,-72.0,-71.0,-67.5,-64.0,-65.0,-64.338936,-65.0,-64.0,-65.0,-70.72517,-67.77108,-65.90457,-70.65012,-73.0,-73.0,-73.0,-73.0,-73.0,-72.0,-72.0,-72.0,-72.0,-73.0,-73.0,-69.00578,-67.0,-66.0,-66.0,-67.0,-67.0,-67.0,-66.0,-65.299934,-65.97576,-70.26576,-71.89794,-67.060036,-66.0,-66.0,-66.0,-67.0,-66.0,-66.0,-65.30214,-64.0,-65.0,-65.0,-65.0,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,-64.0,-64.0,-65.0,-69.78273,-71.98197
-63.0,-65.00333,-64.331856,-63.742123,-65.01855,-65.015366,-64.86411,-64.7499,-64.183075,-64.16307,-64.55138,-64.49919,-65.07928,-65.91979,-66.169075,-66.15594,-66.069275,-66.645195,-67.02319,-67.296936,-67.6135,-68.16687,-68.54499,-68.89306,-69.40312,-69.81301,-70.25461,-70.84749,-70.55518,-70.22283,-69.91255,-69.62253,-69.23373,-68.86957,-68.5282,-68.55553,-68.754364,-68.88359,-68.832886,-69.01418,-69.12761,-68.83531,-68.56016,-68.4147,-68.16423,-67.984924,-67.75937,-67.60333,-67.96473,-67.85381,-67.69282,-67.99203,-68.274216,-68.54037,-68.79142,-69.028244,-69.25166,-69.40622,-69.55204,-69.68963,-69.81946,-69.998146,-70.16677,-69.988914,-69.82107,-69.60652,-69.40404,-69.26908,-69.14171,-69.0215,-68.85192,-68.63575,-68.48784,-68.68492,-68.87094,-68.65374,-68.504845,-68.3643,-68.23165,-68.16255,-68.04123,-67.92671,-67.76252,-67.551445,-67.40831,-67.27321,-67.14569,-66.96923,-66.802666,-66.64545,-66.55315,-66.46602,-66.38378,-66.25006,-66.12385,-66.06081,-66.39396,-66.70842
