1563800558809,1563800562870,1563800563155,1563800566426,1563800567236,1563800575120,1563800578653,1563800583004,1563800583286,1563800590904,1563800596069,1563800603138,1563800603421,1563800607493,1563800608029,1563800611837,1563800612104,1563800619461,1563800619740,1563800631703,1563800631972,1563800636323,1563800640136,1563800640422,1563800640688,1563800645056,1563800652407,1563800652673,1563800660856,1563800664656,1563800664920,1563800673392,1563800677193
-66.0,-60.0,-60.0,-60.0,-60.0,-61.0,-61.0,-57.0,-56.0,-58.0,-62.0,-60.0,-61.0,-57.0,-56.0,-60.0,-59.0,-56.0,-57.0,-57.0,-58.0,-59.0,-62.0,-62.0,-62.0,-57.0,-61.0,-61.0,-60.0,-61.0,-61.0,-57.0,-62.0
-66.0,-62.12359,-60.0,-60.0,-60.0,-60.5,-60.84089,-58.42876,-56.0,-57.0,-59.911037,-59.95552,-61.0,-58.418545,-56.013252,-58.655228,-59.0,-57.5,-57.0,-57.0,-58.0,-58.627983,-60.861378,-62.0,-62.0,-58.865574,-59.932785,-61.0,-60.5,-60.83162,-61.0,-59.0,-60.98967
-66.0,-62.99501,-61.991146,-61.48758,-61.18416,-61.15254,-61.129814,-60.583977,-60.036957,-59.814392,-60.03558,-60.03221,-60.11857,-59.85435,-59.542416,-59.577976,-59.534645,-59.27796,-59.117157,-58.97142,-58.906033,-58.91223,-59.11239,-59.29664,-59.466724,-59.313457,-59.417088,-59.513386,-59.54273,-59.629913,-59.711308,-59.55124,-59.695004
