1563800558600,1563800558792,1563800562258,1563800562456,1563800562621,1563800562804,1563800562986,1563800566836,1563800567038,1563800567204,1563800571022,1563800571371,1563800582938,1563800583107,1563800583270,1563800583461,1563800583474,1563800587156,1563800587339,1563800590884,1563800590922,1563800590959,1563800591016,1563800591070,1563800591171,1563800591239,1563800591287,1563800591336,1563800591721,1563800599219,1563800599587,1563800602898,1563800602940,1563800603088,1563800603154,1563800603220,1563800603305,1563800603671,1563800607619,1563800611356,1563800611357,1563800611605,1563800611624,1563800611992,1563800612006,1563800612190,1563800615389,1563800615440,1563800615475,1563800615571,1563800615604,1563800615659,1563800615738,1563800615804,1563800615837,1563800615906,1563800615955,1563800615987,1563800616004,1563800616020,1563800616088,1563800616119,1563800619226,1563800619705,1563800619888,1563800620074,1563800623885,1563800623957,1563800624104,1563800624139,1563800624161,1563800624205,1563800624304,1563800624422,1563800624505,1563800624603,1563800624638,1563800624654,1563800632003,1563800632187,1563800632375,1563800636022,1563800636406,1563800639859,1563800640373,1563800640407,1563800640422,1563800640440,1563800640456,1563800640475,1563800640592,1563800640606,1563800640622,1563800640638,1563800640755,1563800644318,1563800644339,1563800644522,1563800644539,1563800644905,1563800648007,1563800648190,1563800648572,1563800652806,1563800656488,1563800656857,1563800657222,1563800657407,1563800660592,1563800660640,1563800660689,1563800660723,1563800660758,1563800660858,1563800660888,1563800660921,1563800660955,1563800661005,1563800661122,1563800661138,1563800661173,1563800661223,1563800661274,1563800661307,1563800661406,1563800661531,1563800661540,1563800661576,1563800665025,1563800668539,1563800668694,1563800669074,1563800669440,1563800672939,1563800673222,1563800673406
-56.0,-66.0,-66.0,-66.0,-67.0,-66.0,-67.0,-63.0,-64.0,-64.0,-60.0,-60.0,-63.0,-60.0,-59.0,-57.0,-57.0,-66.0,-65.0,-64.0,-64.0,-64.0,-65.0,-66.0,-65.0,-64.0,-65.0,-65.0,-63.0,-65.0,-63.0,-64.0,-63.0,-63.0,-62.0,-62.0,-65.0,-65.0,-60.0,-64.0,-64.0,-65.0,-65.0,-70.0,-70.0,-66.0,-69.0,-67.0,-66.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-61.0,-60.0,-61.0,-60.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-60.0,-62.0,-61.0,-65.0,-65.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-61.0,-61.0,-61.0,-61.0,-64.0,-65.0,-66.0,-63.0,-61.0,-61.0,-61.0,-61.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-66.0,-65.0,-65.0,-65.0,-65.0,-68.0,-65.0,-65.0,-65.0,-64.0,-61.0,-61.0,-62.0,-61.0,-65.0,-65.0,-65.0
-56.0,-66.0,-66.0,-66.0,-67.0,-66.0,-67.0,-64.36052,-64.0,-64.0,-61.351933,-60.0,-61.5,-60.0,-59.0,-57.0,-57.0,-63.042027,-65.0,-64.31902,-64.0,-64.0,-65.0,-66.0,-65.0,-64.0,-65.0,-65.0,-63.0,-64.0,-63.0,-63.69805,-63.0,-63.0,-62.0,-62.0,-65.0,-65.0,-61.733044,-63.24643,-64.0,-65.0,-65.0,-70.0,-70.0,-66.0,-68.11972,-67.0,-66.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-63.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-61.858643,-60.0,-61.0,-60.0,-62.650036,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-65.0,-64.0,-64.0,-64.0,-64.0,-62.0,-62.0,-61.0,-63.695026,-65.0,-64.312355,-63.00281,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.640484,-61.0,-61.0,-61.0,-61.0,-63.142487,-65.0,-66.0,-64.09449,-62.01709,-61.0,-61.0,-61.0,-63.830593,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-66.0,-65.0,-65.0,-65.0,-65.0,-68.0,-65.0,-65.0,-65.0,-64.31212,-62.04916,-61.0,-62.0,-61.0,-63.73697,-65.0,-65.0
-56.0,-61.00832,-62.681427,-63.520702,-64.23038,-64.53423,-64.90155,-64.65022,-64.57263,-64.51006,-64.053635,-63.66999,-63.610207,-63.304337,-62.955986,-62.493114,-62.081284,-62.365856,-62.551804,-62.65149,-62.74226,-62.82525,-62.966225,-63.1598,-63.27558,-63.32059,-63.423782,-63.519676,-63.48834,-63.578777,-63.54439,-63.57129,-63.53775,-63.506336,-63.418728,-63.33654,-63.432568,-63.52277,-63.32061,-63.3595,-63.396084,-63.487514,-63.57358,-63.9387,-64.28259,-64.37991,-64.641426,-64.774796,-64.84402,-64.739914,-64.64176,-64.60558,-64.57146,-64.539276,-64.50892,-64.42401,-64.34391,-64.26833,-64.25325,-64.23901,-64.225586,-64.21291,-64.03243,-63.805954,-63.648384,-63.44353,-63.474773,-63.504257,-63.532085,-63.55835,-63.583138,-63.606533,-63.628613,-63.705566,-63.722088,-63.737682,-63.7524,-63.766293,-63.554985,-63.467743,-63.329296,-63.423023,-63.511494,-63.5389,-63.508667,-63.480133,-63.453197,-63.427776,-63.403778,-63.381126,-63.359745,-63.339565,-63.32052,-63.30254,-63.28557,-63.15736,-63.036346,-62.92212,-62.8143,-62.71253,-62.784748,-62.909008,-63.08239,-63.07777,-62.961224,-62.85121,-62.74737,-62.649357,-62.78121,-62.90567,-63.023148,-63.134033,-63.2387,-63.337498,-63.43075,-63.518776,-63.60186,-63.680286,-63.75431,-63.880276,-63.943085,-64.00237,-64.058334,-64.11115,-64.329285,-64.366905,-64.40242,-64.435936,-64.41148,-64.22012,-64.0395,-63.9251,-63.76102,-63.830517,-63.896114,-63.958035
