-99.0,-100.0,-98.0,-98.0,-98.0,-98.0,-97.0,-98.0,-100.0,-104.0,-100.0,-100.0,-100.0,-99.0,-98.0,-99.0
-99.0,-100.0,-98.0,-98.0,-98.0,-98.0,-97.0,-98.0,-100.0,-104.0,-100.0,-100.0,-100.0,-99.0,-98.0,-99.0
-85.60294,-86.04226,-86.297935,-87.38039,-88.16352,-89.63366,-89.542206,-90.401695,-86.40501,-86.00368,-86.7087,-86.78846,-86.46413,-83.635994,-85.659874,-84.24004
