0,84,135,184,406,598,3871,3948,4048,4151,4249,4334,4368,4819,8533,8696,8805,8867,8957,9051,9146,12071,12198,12781,16499,16664,16752,17048,17182,20452,21179,24915,25249,25479,28312,28413,28582,28714,28812,29179,29346,32846,33132,33267,33681,37533,41246,41382,41431,41564,41863,41966,45130,45407,45547,45668,49313,49666,53565,53780,53821,53916,53990,54078,54121,57183,57230,58009,61580,61997,62068,62212,62397,65314,65397,65682,66000,66047,66098,66130,69672,69765,70288,70331,70383,77714,78006,78114,78199,78283,78481,78566,81981,82331,82731,86698
-73.0,-73.0,-73.0,-74.0,-74.0,-78.0,-78.0,-84.0,-81.0,-78.0,-71.0,-87.0,-70.0,-74.0,-66.0,-64.0,-65.0,-65.0,-64.0,-66.0,-67.0,-67.0,-66.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-64.0,-68.0,-67.0,-68.0,-65.0,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-64.0,-64.0,-64.0,-64.0,-67.0,-66.0,-65.0,-66.0,-66.0,-66.0,-66.0,-64.0,-64.0,-64.0,-64.0,-68.0,-67.0,-66.0,-65.0,-65.0,-65.0,-66.0,-65.0,-65.0,-64.0,-64.0,-65.0,-69.0,-68.0,-69.0,-68.0,-68.0,-67.0,-66.0,-66.0,-67.0,-66.0,-67.0,-67.0,-64.0,-64.0,-65.0,-63.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-64.0,-64.0,-65.0,-68.0
-73.0,-73.0,-73.0,-74.0,-74.0,-78.0,-78.0,-84.0,-81.0,-78.0,-71.0,-87.0,-70.0,-74.0,-68.647415,-64.0,-65.0,-65.0,-64.0,-66.0,-67.0,-67.0,-66.0,-66.987404,-65.658104,-65.0,-65.0,-65.0,-65.0,-65.0,-64.03385,-66.68182,-67.0,-68.0,-65.79236,-65.0,-66.0,-66.0,-66.0,-66.0,-66.0,-64.63162,-64.0,-64.0,-64.0,-65.97933,-65.993164,-65.0,-66.0,-66.0,-66.0,-66.0,-64.58134,-64.0,-64.0,-64.0,-66.695755,-67.0,-66.3434,-65.0,-65.0,-65.0,-66.0,-65.0,-65.0,-64.28273,-64.0,-64.9588,-67.70345,-68.0,-69.0,-68.0,-68.0,-67.27101,-66.0,-66.0,-67.0,-66.0,-67.0,-67.0,-64.95653,-64.0,-64.99648,-63.0,-65.0,-66.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-64.61923,-64.0,-65.0,-66.956566
-73.0,-73.0,-73.0,-73.2529,-73.40529,-74.19424,-74.76117,-75.98227,-76.581055,-76.73609,-76.15559,-77.18192,-76.54106,-76.325775,-75.490105,-74.59715,-73.87763,-73.23295,-72.581184,-72.12817,-71.78298,-71.467384,-71.11297,-70.85053,-70.48244,-70.14179,-69.82586,-69.53227,-69.25897,-69.00417,-68.70689,-68.66515,-68.56739,-68.53425,-68.3287,-68.135864,-68.012566,-67.89675,-67.7879,-67.685555,-67.58928,-67.384674,-67.19207,-67.01071,-66.8399,-66.84897,-66.80091,-66.69907,-66.65958,-66.622345,-66.587234,-66.55413,-66.41021,-66.27447,-66.14643,-66.02564,-66.1367,-66.18525,-66.174835,-66.1088,-66.04649,-65.9877,-65.988396,-65.932884,-65.8805,-65.77491,-65.67526,-65.63735,-65.8261,-65.94812,-66.11941,-66.224945,-66.324554,-66.36246,-66.34212,-66.32292,-66.36091,-66.34066,-66.377655,-66.41257,-66.277214,-66.14946,-66.08498,-65.91191,-65.860756,-65.92467,-65.98499,-66.04193,-66.09567,-66.1464,-66.19428,-66.18339,-66.06091,-65.945305,-65.89228,-66.01051
