1563800558827,1563800562192,1563800562543,1563800562777,1563800566622,1563800566655,1563800566755,1563800566970,1563800567320,1563800567402,1563800570925,1563800571058,1563800571320,1563800571403,1563800571507,1563800575071,1563800578490,1563800579000,1563800579238,1563800583070,1563800583098,1563800583154,1563800583228,1563800583407,1563800583542,1563800583641,1563800583825,1563800586881,1563800587405,1563800591672,1563800595106,1563800595153,1563800599620,1563800599888,1563800602939,1563800603123,1563800603472,1563800608091,1563800608156,1563800608351,1563800611404,1563800611823,1563800612256,1563800615337,1563800615555,1563800615822,1563800615873,1563800619904,1563800619939,1563800624171,1563800628070,1563800628205,1563800628372,1563800631739,1563800631870,1563800631972,1563800632105,1563800632321,1563800636054,1563800636457,1563800640489,1563800640557,1563800640789,1563800644406,1563800644572,1563800644656,1563800644700,1563800644939,1563800645023,1563800645238,1563800648068,1563800648206,1563800648622,1563800648657,1563800652355,1563800652660,1563800656425,1563800657008,1563800657239,1563800657334,1563800664479,1563800664674,1563800668539,1563800668707,1563800677356,1563800677658,1563800677808,1563800677973
-89.0,-92.0,-90.0,-95.0,-91.0,-92.0,-90.0,-89.0,-88.0,-89.0,-85.0,-86.0,-85.0,-84.0,-85.0,-94.0,-90.0,-90.0,-92.0,-83.0,-84.0,-83.0,-83.0,-84.0,-83.0,-83.0,-84.0,-93.0,-95.0,-96.0,-80.0,-80.0,-95.0,-96.0,-90.0,-85.0,-93.0,-89.0,-87.0,-86.0,-91.0,-90.0,-92.0,-87.0,-87.0,-88.0,-87.0,-85.0,-86.0,-92.0,-90.0,-89.0,-91.0,-84.0,-85.0,-90.0,-90.0,-87.0,-95.0,-90.0,-87.0,-84.0,-86.0,-85.0,-83.0,-81.0,-82.0,-84.0,-84.0,-82.0,-94.0,-91.0,-91.0,-90.0,-90.0,-95.0,-80.0,-81.0,-82.0,-83.0,-90.0,-88.0,-83.0,-82.0,-83.0,-85.0,-86.0,-87.0
-89.0,-91.08229,-90.0,-95.0,-92.35899,-92.0,-90.0,-89.0,-88.0,-89.0,-86.26973,-86.0,-85.0,-84.0,-85.0,-91.11714,-90.34623,-90.000534,-92.0,-86.04992,-84.0,-83.0,-83.0,-84.0,-83.0,-83.0,-84.0,-90.45958,-94.98346,-95.62701,-84.86027,-80.0,-89.31482,-96.0,-91.69119,-85.0,-93.0,-90.55152,-87.0,-86.0,-89.589806,-90.0,-92.0,-88.420815,-87.0,-88.0,-87.0,-85.70409,-86.0,-89.8119,-89.93541,-89.0,-91.0,-86.142525,-85.0,-90.0,-90.0,-87.0,-92.34277,-90.0,-88.05638,-84.0,-86.0,-85.324135,-83.0,-81.0,-82.0,-84.0,-84.0,-82.0,-90.83366,-91.0,-91.0,-90.0,-90.0,-95.0,-85.01578,-81.050476,-82.0,-83.0,-86.5,-88.0,-84.705475,-82.0,-82.5,-85.0,-86.0,-87.0
-89.0,-90.502495,-90.33407,-91.51409,-91.40923,-91.51067,-91.28564,-90.98354,-90.62751,-90.449684,-89.89816,-89.529236,-89.12508,-88.690865,-88.39216,-88.82797,-88.91584,-88.99457,-89.206726,-88.77948,-88.45777,-88.09765,-87.767204,-87.526825,-87.24201,-86.97844,-86.79543,-87.1729,-87.644875,-88.14474,-87.66087,-87.208595,-87.66602,-88.15288,-88.26031,-88.071434,-88.35595,-88.39301,-88.31307,-88.180664,-88.3417,-88.436226,-88.63902,-88.5459,-88.45819,-88.43223,-88.35116,-88.16166,-88.03953,-88.26311,-88.36109,-88.39711,-88.54378,-88.28787,-88.10278,-88.20954,-88.31026,-88.23657,-88.61681,-88.69456,-88.599335,-88.340935,-88.20944,-88.02919,-87.74677,-87.36795,-87.06658,-86.89443,-86.731964,-86.46637,-86.88919,-87.119896,-87.33764,-87.48704,-87.628044,-88.04169,-87.590485,-87.22072,-86.92781,-86.70744,-86.892166,-86.954315,-86.732475,-86.46699,-86.27249,-86.20111,-86.18983,-86.235275
