-100.0,-100.0,-100.0,-99.0,-98.0,-101.0,-100.0,-101.0,-98.0,-101.0,-100.0,-98.0,-97.0,-100.0,-100.0,-103.0,-98.0,-99.0,-101.0,-100.0,-100.0
-100.0,-100.0,-100.0,-99.0,-98.0,-101.0,-100.0,-101.0,-98.0,-101.0,-100.0,-98.0,-97.0,-100.0,-100.0,-103.0,-98.0,-99.0,-101.0,-100.0,-100.0
-88.366196,-88.5624,-89.10584,-89.12428,-88.720924,-85.88155,-89.13648,-90.1849,-90.33012,-89.48104,-88.41404,-86.86125,-87.26914,-86.49329,-83.69922,-84.63528,-84.753654,-85.166435,-85.219315,-84.829346,-83.65563
