-87.0,-84.0,-84.0,-84.0,-84.0,-83.0,-85.0,-86.0,-86.0,-85.0,-83.0,-83.0,-82.0,-86.0,-85.0,-83.0,-83.0,-82.0,-83.0,-82.0,-85.0,-85.0,-85.0,-83.0,-82.0,-82.0,-80.0,-80.0,-80.0,-81.0,-86.0,-87.0,-84.0,-82.0,-83.0,-81.0,-82.0,-82.0,-83.0,-83.0,-82.0,-81.0,-81.0,-81.0,-84.0,-85.0,-84.0,-84.0,-84.0,-81.0,-80.0,-84.0,-83.0,-82.0,-83.0,-82.0,-83.0,-80.0,-80.0,-80.0,-80.0,-81.0,-80.0,-80.0,-80.0,-78.0,-78.0,-78.0,-79.0,-80.0,-80.0,-81.0,-83.0,-83.0,-83.0
-87.0,-84.0,-84.0,-84.0,-84.0,-83.0,-85.0,-86.0,-86.0,-85.0,-83.0,-83.0,-82.0,-86.0,-85.0,-83.0,-83.0,-82.0,-83.0,-82.0,-85.0,-85.0,-85.0,-83.0,-82.0,-82.0,-80.5703,-80.0,-80.0,-81.0,-86.0,-87.0,-84.0,-82.0,-83.0,-81.0,-82.0,-82.0,-83.0,-83.0,-82.0,-81.804405,-81.0,-81.0,-84.0,-85.0,-84.0,-84.0,-84.0,-81.0,-80.0,-84.0,-83.0,-86.320435,-83.0,-82.0,-83.0,-80.0,-80.0,-80.0,-80.0,-81.0,-80.0,-80.0,-80.0,-78.55365,-78.0,-78.0,-79.0,-80.0,-80.0,-81.0,-83.0,-83.0,-83.0
-88.01616,-88.95629,-86.195274,-87.08711,-86.22797,-85.0413,-85.16429,-84.72045,-85.0559,-83.2363,-85.07299,-84.434586,-85.3237,-89.95016,-87.478966,-86.994576,-86.86579,-84.97042,-87.50709,-87.72585,-87.491005,-87.08509,-86.13309,-84.97944,-84.21503,-83.655396,-83.229996,-84.50896,-84.16167,-85.56096,-86.63286,-87.87779,-86.62795,-84.64703,-84.73689,-85.68534,-85.69065,-87.16641,-85.87723,-85.64327,-84.484924,-83.04538,-82.0472,-82.88722,-82.86206,-83.438416,-84.193405,-83.37966,-83.71609,-85.12912,-84.62373,-84.44906,-84.238106,-83.8588,-84.54355,-83.71891,-83.58757,-84.33358,-82.95112,-82.07251,-81.983025,-83.96648,-84.87664,-84.28153,-85.23478,-84.828964,-84.10181,-83.871506,-82.98941,-83.58881,-83.31053,-83.54687,-82.68436,-84.17049,-83.89029
