-98.0,-97.0,-96.0,-96.0,-98.0,-98.0,-96.0,-96.0,-94.0,-92.0,-97.0,-94.0,-95.0,-99.0,-103.0,-100.0,-101.0,-101.0,-99.0,-98.0,-96.0,-99.0,-96.0,-95.0,-94.0,-94.0,-96.0,-95.0,-95.0,-98.0,-98.0,-97.0,-96.0,-95.0,-97.0,-96.0,-96.0,-94.0,-99.0,-96.0,-94.0,-94.0,-97.0,-96.0,-96.0,-102.0,-94.0,-94.0,-96.0,-96.0,-94.0,-96.0,-96.0,-97.0,-94.0,-94.0,-95.0,-96.0
-98.0,-97.0,-96.0,-96.0,-98.0,-98.0,-96.0,-96.0,-94.0,-92.0,-97.0,-94.0,-95.0,-99.0,-103.0,-100.0,-101.0,-101.0,-99.0,-98.0,-96.0,-99.0,-96.0,-95.0,-94.0,-94.0,-96.0,-95.0,-95.0,-98.0,-98.0,-97.0,-96.0,-95.0,-97.0,-96.0,-96.0,-94.0,-99.0,-96.0,-94.0,-94.0,-97.0,-96.0,-96.0,-102.0,-95.75456,-94.0,-96.0,-96.0,-94.0,-96.0,-96.0,-97.0,-94.0,-94.0,-95.0,-96.0
-85.88454,-84.99979,-83.95229,-83.56015,-84.20956,-84.98311,-86.44913,-86.7493,-86.95037,-86.0566,-87.910515,-88.490906,-89.09902,-88.125206,-87.09552,-85.67589,-86.45353,-87.774925,-87.53522,-87.57797,-86.568886,-86.47715,-83.5635,-84.7769,-84.713524,-85.832,-85.64029,-86.5083,-87.00744,-86.97223,-87.02907,-87.929955,-84.77308,-85.424866,-85.42476,-85.46677,-86.615295,-86.15173,-87.473434,-86.33194,-82.881775,-82.472496,-83.42558,-83.914246,-84.204895,-84.59787,-86.22783,-86.01569,-83.96926,-84.5911,-82.46342,-84.32952,-84.74609,-86.102196,-83.136635,-84.13324,-83.966225,-84.83403
