1563800558662,1563800562273,1563800562379,1563800562488,1563800562586,1563800562702,1563800562803,1563800563003,1563800563103,1563800566474,1563800566605,1563800566673,1563800567322,1563800567420,1563800570558,1563800570991,1563800571510,1563800574271,1563800574337,1563800574549,1563800574660,1563800574955,1563800575058,1563800578553,1563800578970,1563800579270,1563800583055,1563800583558,1563800586828,1563800586907,1563800587004,1563800587120,1563800587224,1563800587322,1563800587435,1563800587539,1563800587626,1563800590972,1563800591086,1563800591389,1563800591503,1563800591604,1563800595105,1563800595705,1563800595804,1563800595904,1563800599236,1563800599461,1563800599571,1563800599673,1563800599890,1563800599987,1563800603123,1563800603555,1563800603655,1563800603754,1563800603854,1563800607670,1563800608060,1563800608372,1563800608477,1563800611624,1563800615404,1563800615621,1563800615720,1563800615940,1563800616040,1563800616254,1563800619404,1563800619508,1563800619622,1563800619723,1563800619822,1563800620039,1563800623909,1563800624125,1563800624439,1563800628120,1563800628319,1563800631805,1563800632120,1563800632223,1563800632439,1563800632542,1563800635578,1563800635788,1563800636006,1563800636421,1563800640089,1563800640199,1563800640422,1563800640639,1563800640738,1563800644406,1563800644622,1563800644825,1563800644921,1563800647989,1563800648088,1563800648289,1563800648493,1563800648808,1563800652273,1563800652589,1563800652688,1563800652908,1563800656489,1563800656705,1563800656908,1563800657357,1563800660772,1563800660874,1563800660974,1563800661190,1563800661307,1563800669041,1563800672822,1563800672922,1563800673139,1563800673441,1563800673658,1563800677235,1563800677557,1563800677658,1563800677759
-87.0,-94.0,-94.0,-94.0,-91.0,-92.0,-90.0,-92.0,-95.0,-96.0,-93.0,-92.0,-93.0,-92.0,-93.0,-98.0,-94.0,-91.0,-92.0,-93.0,-92.0,-92.0,-95.0,-98.0,-92.0,-92.0,-86.0,-91.0,-85.0,-85.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-90.0,-90.0,-91.0,-91.0,-91.0,-93.0,-88.0,-90.0,-89.0,-86.0,-90.0,-91.0,-90.0,-93.0,-86.0,-91.0,-83.0,-90.0,-86.0,-90.0,-89.0,-94.0,-90.0,-89.0,-90.0,-90.0,-88.0,-85.0,-89.0,-90.0,-94.0,-86.0,-85.0,-86.0,-84.0,-85.0,-88.0,-91.0,-89.0,-89.0,-89.0,-89.0,-91.0,-95.0,-90.0,-90.0,-91.0,-85.0,-88.0,-90.0,-94.0,-92.0,-92.0,-96.0,-95.0,-93.0,-89.0,-92.0,-91.0,-93.0,-85.0,-89.0,-90.0,-87.0,-88.0,-90.0,-91.0,-91.0,-95.0,-89.0,-90.0,-88.0,-90.0,-87.0,-88.0,-88.0,-87.0,-87.0,-88.0,-85.0,-85.0,-87.0,-87.0,-85.0,-93.0,-98.0,-91.0,-94.0
-87.0,-91.73408,-94.0,-94.0,-91.0,-92.0,-90.0,-92.0,-95.0,-95.69362,-93.0,-92.0,-92.97753,-92.0,-92.711296,-98.0,-94.01187,-91.77718,-92.0,-93.0,-92.0,-92.0,-95.0,-97.05371,-92.0,-92.0,-88.0143,-90.9987,-86.792595,-85.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-88.47734,-90.0,-91.0,-91.0,-91.0,-92.36827,-88.066055,-90.0,-89.0,-86.91036,-90.0,-91.0,-90.0,-93.0,-86.0,-89.55707,-83.0,-90.0,-86.0,-90.0,-89.33783,-94.0,-90.0,-89.0,-89.710655,-89.902954,-88.0,-85.0,-89.0,-90.0,-94.0,-88.316475,-85.0,-86.0,-84.0,-85.0,-88.0,-89.97569,-89.0,-89.0,-89.0,-89.0,-90.37055,-95.0,-90.0,-90.0,-91.0,-86.68382,-88.0,-90.0,-94.0,-92.655365,-92.0,-96.0,-95.0,-93.0,-90.3107,-92.0,-91.0,-93.0,-87.26561,-89.0,-90.0,-87.0,-88.0,-89.373375,-91.0,-91.0,-95.0,-90.92915,-90.0,-88.0,-90.0,-87.92899,-88.0,-88.0,-87.0,-87.0,-87.5,-85.838684,-85.0,-87.0,-87.0,-85.0,-90.42963,-98.0,-91.0,-94.0
-87.0,-90.50582,-91.677,-92.264496,-92.00658,-92.00545,-91.7067,-91.74547,-92.13384,-92.556274,-92.60118,-92.54428,-92.584946,-92.535385,-92.57298,-92.99474,-93.07011,-92.91978,-92.85485,-92.864845,-92.80663,-92.75341,-92.89904,-93.22452,-93.14748,-93.07618,-92.64139,-92.541534,-92.08678,-91.662796,-91.207565,-90.78205,-90.38388,-90.06937,-89.774536,-89.49794,-89.23829,-89.28212,-89.32332,-89.4193,-89.50958,-89.59454,-89.78833,-89.68672,-89.7045,-89.66457,-89.457146,-89.48784,-89.57327,-89.59737,-89.78932,-89.57568,-89.65594,-89.28108,-89.321556,-89.13464,-89.18332,-89.17301,-89.44438,-89.47561,-89.44888,-89.47984,-89.50906,-89.42431,-89.17586,-89.165985,-89.21281,-89.481544,-89.28612,-89.04555,-88.87462,-88.60105,-88.39897,-88.37659,-88.523796,-88.550514,-88.57574,-88.59954,-88.62201,-88.755424,-89.10576,-89.15593,-89.203285,-89.30408,-89.06262,-89.00301,-89.058945,-89.33612,-89.48556,-89.62661,-89.98413,-90.265495,-90.418884,-90.339294,-90.43245,-90.46429,-90.60652,-90.29203,-90.21956,-90.207245,-90.027336,-89.91361,-89.91846,-89.979126,-90.03639,-90.31482,-90.241066,-90.22755,-90.1026,-90.09685,-89.923134,-89.81526,-89.71344,-89.56123,-89.417564,-89.33805,-89.09472,-88.865036,-88.76042,-88.661674,-88.45628,-88.71115,-89.232185,-89.331345,-89.59322
