0,0,352,4098,8225,8607,9158,12548,12719,12906,13295,16255,16452,17020,17203,20543,20728,20929,21317,24641,25029,25576,28747,28937,29146,32874,33429,41287,44842,45197,45768,46330,46926,47095,47285,51171,51377,51743,54898,55098,55282,55468,55651,59009,59199,59381,59581,63150,63535,67406,71877,72067,72267,72440,75424,75623,80080,84188,84388
-90.0,-83.0,-91.0,-92.0,-88.0,-84.0,-87.0,-86.0,-94.0,-91.0,-82.0,-83.0,-86.0,-83.0,-88.0,-88.0,-88.0,-92.0,-89.0,-81.0,-82.0,-81.0,-81.0,-80.0,-84.0,-95.0,-82.0,-88.0,-87.0,-79.0,-86.0,-83.0,-82.0,-83.0,-68.0,-69.0,-78.0,-72.0,-74.0,-76.0,-80.0,-78.0,-74.0,-73.0,-72.0,-74.0,-84.0,-80.0,-92.0,-85.0,-83.0,-86.0,-85.0,-78.0,-79.0,-86.0,-87.0,-89.0,-89.0
-90.0,-83.0,-91.0,-91.66695,-89.31337,-84.0,-86.97633,-86.30048,-94.0,-91.0,-82.0,-82.72547,-86.0,-83.03073,-88.0,-88.0,-88.0,-92.0,-89.0,-83.42293,-82.0,-81.00715,-81.00208,-80.0,-84.0,-91.349724,-82.07824,-85.03912,-86.373116,-79.0,-85.924095,-83.02754,-82.01496,-83.0,-68.0,-68.65753,-78.0,-72.0,-73.41994,-76.0,-80.0,-78.0,-74.0,-73.30533,-72.0,-74.0,-84.0,-81.282776,-92.0,-87.39051,-84.66494,-86.0,-85.0,-78.0,-78.72346,-86.0,-86.621605,-88.15108,-89.0
-90.0,-86.49418,-88.00444,-89.01492,-88.80791,-87.982346,-87.836006,-87.59334,-88.357864,-88.64655,-87.97391,-87.50317,-87.36903,-86.99887,-87.079895,-87.1514,-87.21502,-87.5625,-87.66397,-87.20525,-86.85488,-86.46856,-86.11407,-85.723946,-85.61548,-86.19857,-85.94059,-86.06588,-86.12221,-85.696106,-85.71416,-85.55392,-85.34527,-85.20826,-84.20743,-83.32645,-83.01897,-82.38486,-81.90368,-81.56573,-81.476295,-81.27813,-80.86397,-80.417175,-79.93961,-79.60304,-79.85192,-79.8603,-80.54616,-80.79759,-80.92184,-81.20814,-81.4218,-81.22909,-81.1036,-81.379135,-81.69533,-82.10611,-82.49368
