0,1,506,787,4317,4592,5692,6230,10048,10320,10587,10873,13843,14128,14394,17917,18203,18474,22026,22296,26365,30985,34804,35074,38360,43250,43518,47586
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-61.0,-60.0,-59.0,-59.0,-60.0,-70.0,-60.0,-60.0,-60.0,-70.0,-70.0,-58.0,-58.0
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.033997,-59.01149,-59.0,-59.0,-58.0,-58.72465,-59.0,-60.0,-60.682594,-60.0,-59.0,-59.0,-60.0,-66.45537,-62.50456,-60.846424,-60.0,-66.99964,-68.7906,-58.0,-58.0
-61.0,-60.49917,-60.331856,-61.006634,-61.413223,-62.029102,-62.471664,-62.012814,-61.653286,-61.363377,-61.1242,-60.828518,-60.665356,-60.52426,-60.481834,-60.522102,-60.48296,-60.375267,-60.278187,-60.259037,-60.91471,-60.854355,-60.798973,-60.747993,-61.330097,-61.86879,-61.631073,-61.41017
