-63.0,-63.0,-62.0,-59.0,-64.0,-65.0,-64.0,-58.0,-61.0,-65.0,-64.0,-64.0,-58.0,-58.0,-60.0,-64.0,-64.0,-58.0,-59.0,-58.0,-58.0,-58.0,-58.0,-63.0,-63.0,-60.0,-60.0,-64.0,-62.0,-62.0,-64.0,-64.0,-62.0,-61.0,-62.0,-60.0,-60.0,-62.0,-59.0,-60.0,-64.0,-64.0,-62.0,-62.0,-64.0,-64.0,-65.0,-62.0,-60.0,-62.0,-64.0,-64.0,-61.0,-60.0,-59.0,-64.0,-64.0,-64.0,-60.0,-68.0
-62.999996,-63.0,-62.0,-59.0,-64.0,-65.0,-63.999996,-58.0,-61.0,-65.0,-64.0,-63.999996,-58.0,-58.0,-60.0,-64.0,-64.0,-58.0,-59.0,-58.0,-58.0,-58.0,-58.0,-63.0,-63.0,-60.0,-60.0,-64.0,-62.0,-62.0,-64.0,-64.0,-62.0,-61.0,-62.0,-60.0,-60.0,-62.0,-58.999996,-59.999996,-64.0,-64.0,-62.0,-62.0,-64.0,-63.999996,-65.0,-62.0,-60.0,-62.0,-64.0,-64.0,-61.0,-60.0,-58.999996,-64.0,-64.0,-63.999996,-60.0,-68.0
-63.0,-63.0,-62.66482,-61.73798,-62.199368,-62.68026,-62.876858,-62.23228,-62.085228,-62.403706,-62.565254,-62.701042,-62.281555,-61.918808,-61.76352,-61.93733,-62.091972,-61.79482,-61.59753,-61.34989,-61.12441,-60.91825,-60.72908,-60.87398,-61.007744,-60.94513,-60.88706,-61.07644,-61.13213,-61.18405,-61.35134,-61.50771,-61.53661,-61.50526,-61.534035,-61.445168,-61.36174,-61.39847,-61.26083,-61.188656,-61.34923,-61.50034,-61.528774,-61.555546,-61.694233,-61.82489,-62.004612,-62.004353,-61.891113,-61.89726,-62.01588,-62.127743,-62.064198,-61.947945,-61.78199,-61.906803,-62.02455,-62.135643,-62.01558,-62.35194
