0,318,496,3577,3766,3795,4128,4271,4331,4443,7512,7644,7911,8263,12195,12330,12562,12744,12881,12965,16246,16283,16379,16529,16810,20256,20295,20610,20781,21177,24180,24517,24597,24788,28528,28761,28931,29148,32478,32579,32746,32828,32962,33061,33145,36449,36820,37111,37295,40880,41527,41594,41712,44694,44728,44827,44995,45030,45078,45300,45529,48733,48779,48961,49496,49595,49628,53364,53629,53777,53947,56944,57127,57378,57479,57577,61297,61533,61929,61978,62061,62162,62244,65094,65265,65545,69346,69478,73161,73229,73445,73494,73578,74020,77445,77495,77712,77784,77829,77946,78184,81530,81680,81987,82229,82403,82497,85912,85998,86382,86517
-65.0,-66.0,-77.0,-66.0,-65.0,-66.0,-65.0,-68.0,-67.0,-66.0,-63.0,-63.0,-63.0,-64.0,-69.0,-66.0,-66.0,-66.0,-67.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-63.0,-63.0,-63.0,-63.0,-63.0,-68.0,-68.0,-67.0,-68.0,-67.0,-66.0,-66.0,-68.0,-64.0,-64.0,-63.0,-63.0,-64.0,-64.0,-64.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-67.0,-68.0,-64.0,-63.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-67.0,-67.0,-67.0,-67.0,-67.0,-66.0,-69.0,-69.0,-68.0,-67.0,-63.0,-62.0,-63.0,-62.0,-62.0,-68.0,-67.0,-68.0,-68.0,-67.0,-68.0,-66.0,-67.0,-67.0,-66.0,-63.0,-63.0,-67.0,-67.0,-67.0,-66.0,-67.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-63.0,-62.0,-63.0,-63.0,-63.0,-63.0,-67.0,-67.0,-66.0,-67.0
-65.0,-65.95236,-76.99998,-75.7622,-65.00002,-66.0,-65.0857,-67.99999,-67.0,-66.0,-65.66112,-63.000004,-63.0,-63.872032,-64.325806,-66.0,-66.0,-66.0,-67.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-66.59675,-63.000008,-63.0,-63.0,-63.0,-63.577007,-67.581375,-67.0,-68.0,-67.907036,-66.0,-66.0,-68.0,-67.583015,-64.00001,-63.0,-63.0,-64.0,-64.0,-64.0,-64.420105,-67.39776,-68.0,-68.0,-68.0,-68.0,-67.0,-68.0,-67.53507,-63.000008,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.32483,-66.99999,-67.0,-67.0,-67.0,-66.0,-66.279175,-68.99999,-68.0,-67.0,-66.537476,-62.000008,-63.0,-62.0,-62.0,-62.560932,-66.99999,-67.78568,-68.0,-67.0,-68.0,-66.0,-66.121475,-67.0,-66.0,-65.7255,-63.000004,-63.377537,-66.99999,-67.0,-66.0,-67.0,-66.28783,-66.258644,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-65.68871,-62.000008,-62.97879,-63.0,-63.0,-63.0,-63.40678,-66.99999,-66.19127,-67.0
-65.0,-65.50083,-69.35512,-68.5066,-67.79135,-67.483765,-67.11377,-67.2309,-67.20335,-67.07186,-66.65978,-66.313416,-66.01775,-65.8468,-66.10199,-66.09406,-66.08701,-66.080696,-66.14559,-66.13557,-66.12644,-66.118095,-66.11044,-66.10339,-66.159805,-65.96348,-65.78139,-65.612175,-65.45466,-65.3078,-65.467735,-65.61723,-65.69842,-65.83287,-65.90075,-65.9065,-65.911896,-66.03206,-65.91544,-65.80579,-65.64553,-65.49472,-65.40966,-65.32957,-65.254135,-65.40973,-65.55634,-65.69453,-65.82478,-65.94758,-66.06336,-66.116165,-66.22231,-66.09715,-65.9228,-65.8146,-65.712524,-65.61622,-65.52535,-65.43962,-65.35873,-65.450935,-65.53795,-65.62006,-65.697556,-65.77068,-65.783554,-65.96412,-66.13453,-66.239235,-66.28193,-66.09775,-65.86779,-65.70686,-65.49886,-65.30254,-65.453896,-65.54064,-65.67863,-65.80887,-65.875694,-65.99487,-65.99516,-66.05154,-66.104744,-66.09887,-65.92503,-65.76095,-65.83045,-65.89606,-65.957985,-65.96034,-66.01866,-66.01762,-66.016624,-66.01569,-66.01482,-66.013985,-66.0132,-66.01246,-66.01176,-65.84282,-65.627266,-65.4799,-65.34079,-65.20949,-65.08555,-65.19293,-65.2943,-65.33388,-65.42734
