0,203,390,417,902,940,4656,12655,13153,13321,13503,24951,25137,25336,25419,25452,25553,25604,25771,29302,29406,37471,37988,38085,41436,49554,49652,49788,53251,53752,61870,66371,73920,74022,74071,74187,74439,74587,74754,86136
-90.0,-90.0,-89.0,-89.0,-89.0,-89.0,-96.0,-89.0,-88.0,-89.0,-90.0,-91.0,-90.0,-90.0,-91.0,-90.0,-91.0,-88.0,-91.0,-94.0,-92.0,-90.0,-88.0,-89.0,-94.0,-90.0,-90.0,-88.0,-96.0,-95.0,-89.0,-97.0,-89.0,-90.0,-90.0,-88.0,-89.0,-88.0,-89.0,-85.0
-90.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.65495,-89.62221,-88.58335,-89.0,-90.0,-90.05,-90.0,-90.0,-91.0,-90.0,-91.0,-88.00001,-90.99999,-91.29514,-92.0,-91.9,-89.48422,-89.0,-89.51793,-89.54203,-90.0,-88.0,-88.8023,-92.755035,-92.56728,-92.910576,-92.71505,-90.00001,-90.0,-88.0,-89.0,-88.0,-89.0,-88.8
-90.0,-90.0,-89.66482,-89.49668,-89.39537,-89.327484,-90.321465,-90.146805,-89.89062,-89.793304,-89.814224,-89.926445,-89.93301,-89.93868,-90.024574,-90.02267,-90.09594,-89.94373,-90.018295,-90.29238,-90.407326,-90.38045,-90.22614,-90.1479,-90.39027,-90.36602,-90.34353,-90.20096,-90.550644,-90.81683,-90.7089,-91.08031,-90.958176,-90.9022,-90.849724,-90.68464,-90.58739,-90.43849,-90.35594,-90.04935
