0,3250,3299,3334,3648,4051,7613,7654,7730,7917,8321,12081,12630,16499,20065,24201,24594,24785,28199,28251,28741,32347,32700,32766,32801,36534,37233,40699,40801,40868,40967,41148,48678,48845,49033,49196,49533,52980,53288,53347,53470,57234,57419,60681,61000,65267,65434,69150,69283,69360,69750,73104,73317,77203,77300,77383,77699,81369,81754
-86.0,-85.0,-84.0,-84.0,-86.0,-85.0,-86.0,-86.0,-87.0,-85.0,-89.0,-84.0,-84.0,-86.0,-94.0,-88.0,-87.0,-87.0,-85.0,-85.0,-84.0,-93.0,-96.0,-92.0,-92.0,-86.0,-86.0,-86.0,-85.0,-85.0,-83.0,-82.0,-88.0,-88.0,-87.0,-87.0,-87.0,-85.0,-84.0,-85.0,-86.0,-93.0,-93.0,-85.0,-85.0,-86.0,-88.0,-82.0,-85.0,-88.0,-84.0,-82.0,-83.0,-88.0,-87.0,-90.0,-92.0,-84.0,-91.0
-86.0,-85.89323,-84.0,-84.0,-85.92262,-85.208,-85.28527,-86.0,-87.0,-85.0,-88.08742,-87.70927,-85.53634,-85.57803,-86.3987,-86.533516,-86.90216,-87.0,-86.79657,-85.0,-84.349686,-85.18341,-94.59064,-92.00001,-92.0,-91.441216,-88.88788,-88.59842,-85.00001,-85.0,-83.0,-82.0,-82.3,-87.99999,-87.0,-87.0,-87.0,-86.798515,-84.062225,-85.0,-86.0,-86.64664,-92.999985,-92.14878,-85.37015,-85.42157,-87.99999,-87.438545,-85.00001,-87.99999,-84.81056,-84.519684,-83.0,-83.4476,-86.99999,-89.99999,-91.912056,-91.16256,-91.03148
-86.0,-85.49917,-84.99668,-84.74462,-85.00068,-85.000565,-85.149445,-85.26186,-85.469284,-85.41801,-85.78051,-85.612,-85.468155,-85.513214,-86.20005,-86.339935,-86.38942,-86.43376,-86.33255,-86.24082,-86.08999,-86.54593,-87.15877,-87.467674,-87.75283,-87.64392,-87.54291,-87.44904,-87.30136,-87.16368,-86.91633,-86.62608,-86.70674,-86.78229,-86.79495,-86.80683,-86.817986,-86.71336,-86.557655,-86.46849,-86.441734,-86.81559,-87.16751,-87.044365,-86.928375,-86.87577,-86.93941,-86.660095,-86.56631,-86.64724,-86.4979,-86.244316,-86.06151,-86.170685,-86.21737,-86.43023,-86.743546,-86.589264,-86.837234
