0,59,229,309,439,674,741,3891,3915,4226,4308,4494,4673,7643,7708,7856,7960,8033,8108,8173,8313,12138,12181,12391,12526,12558,12659,12743,12844,12976,16304,16475,16693,16876,17091,17174,17217,20426,20557,20726,20862,21174,21262,24389,24509,24811,28575,28958,29123,29158,29208,29307,29407,32418,32577,32990,33324,33373,33402,37026,37275,37442,37474,40865,41089,41311,41374,41841,45157,45241,45343,45709,48990,49075,49224,49274,49491,49565,53224,53300,53392,53492,53624,53742,54057,56963,57007,57239,57273,57355,57442,57542,57672,57711,57756,57928,61457,61628,61708,61757,61841,61943,62062,62175,62242,62424,65012,65273,65632,65990,69412,69492,69713,69802,69908,70074,70208,73460,73640,73740,74025,74100,78142,78225,78274,78359,78397,81808,82027,82290,82392,82474,82508,82609,86724,86758,89808
-69.0,-66.0,-63.0,-63.0,-63.0,-64.0,-65.0,-66.0,-67.0,-65.0,-65.0,-64.0,-65.0,-74.0,-72.0,-71.0,-72.0,-72.0,-72.0,-71.0,-72.0,-63.0,-64.0,-64.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,-70.0,-70.0,-70.0,-69.0,-69.0,-69.0,-63.0,-63.0,-63.0,-65.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-71.0,-72.0,-70.0,-72.0,-72.0,-72.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-67.0,-72.0,-69.0,-70.0,-72.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-63.0,-63.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-63.0,-63.0,-63.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-63.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-71.0,-72.0,-71.0,-72.0,-72.0,-72.0,-72.0,-63.0,-63.0,-63.0
-69.0,-66.00001,-63.000008,-63.0,-63.0,-64.0,-65.0,-65.11011,-67.0,-65.06476,-65.0,-64.0,-65.0,-66.04999,-71.999985,-71.0,-72.0,-72.0,-72.0,-71.0,-72.0,-71.18145,-64.000015,-64.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.104298,-64.0,-64.0,-64.0,-65.0,-65.0,-65.0,-65.54049,-69.99999,-70.0,-69.0,-69.0,-69.0,-68.334526,-63.00001,-63.0,-63.184765,-63.84553,-64.0,-64.0,-64.0,-64.0,-64.0,-64.80573,-71.999985,-70.486855,-71.86885,-72.0,-72.0,-71.232574,-64.000015,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-66.03377,-66.658295,-68.99999,-70.0,-71.68271,-70.76429,-63.000015,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-64.0,-64.0,-63.0,-63.0,-63.953606,-70.999985,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.113716,-63.000015,-63.0,-63.0,-64.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.855675,-63.12127,-64.02249,-71.999985,-72.0,-72.0,-72.0,-72.0,-72.0,-71.03963,-63.000015,-63.0,-63.0,-63.0,-63.086124,-63.0,-63.0,-63.0,-63.0,-63.81448,-71.999985,-71.0,-72.0,-72.0,-72.0,-72.0,-71.23852,-63.000015,-63.000015
-69.0,-67.497505,-65.990036,-65.23385,-64.778206,-64.644585,-64.69753,-64.86968,-65.1239,-65.11037,-65.0992,-64.99517,-64.9956,-65.758484,-66.26361,-66.6317,-67.03417,-67.39478,-67.71987,-67.94566,-68.21857,-67.87423,-67.62309,-67.391914,-67.11559,-66.92201,-66.68103,-66.457085,-66.24862,-66.05427,-65.93223,-65.81815,-65.71141,-65.611435,-65.575874,-65.54251,-65.51119,-65.76951,-66.01228,-66.240555,-66.39817,-66.546486,-66.686104,-66.47668,-66.27943,-66.0936,-66.0317,-65.91682,-65.808525,-65.70643,-65.61016,-65.51938,-65.43377,-65.74725,-66.09925,-66.318756,-66.63834,-66.93986,-67.224335,-67.043106,-66.8721,-66.71074,-66.55847,-66.41478,-66.279175,-66.1512,-66.030426,-66.084854,-66.416885,-66.561874,-66.75484,-67.0492,-66.82197,-66.6075,-66.405075,-66.21401,-66.033676,-65.863464,-65.70281,-65.55118,-65.40805,-65.329056,-65.25449,-65.12802,-65.008644,-65.34475,-65.661995,-65.96144,-66.24409,-66.56697,-66.87174,-67.15942,-67.43095,-67.68725,-67.92917,-68.15752,-67.86821,-67.59513,-67.33737,-67.09407,-66.92052,-66.7006,-66.49302,-66.29708,-66.11214,-65.93757,-65.77279,-65.617256,-65.52654,-65.38482,-65.75588,-66.10613,-66.43674,-66.748795,-67.04335,-67.32138,-67.58382,-67.3267,-67.084,-66.85492,-66.63869,-66.434586,-66.29803,-66.11303,-65.938416,-65.77359,-65.61801,-65.9199,-66.26095,-66.52677,-66.83378,-67.123566,-67.397095,-67.65528,-67.39416,-67.14768,-66.91503
