0,344,531,5114,8784,9330,13549,16663,17214,21795,37330,37513,41365,41547,42098,46098,46280,46464,50318,53813,54181,57482,57837,62612,66632,70148,70312,74349,74531,74704,74889,78366
-67.0,-71.0,-69.0,-63.0,-66.0,-67.0,-68.0,-61.0,-61.0,-68.0,-67.0,-67.0,-62.0,-62.0,-61.0,-69.0,-69.0,-69.0,-68.0,-62.0,-62.0,-68.0,-68.0,-66.0,-62.0,-67.0,-67.0,-67.0,-66.0,-65.0,-65.0,-62.0
-67.0,-70.558075,-69.0,-68.543625,-68.30264,-67.53478,-67.57318,-66.84118,-63.42667,-63.774666,-63.935932,-66.99999,-66.54844,-62.000008,-61.415802,-62.075684,-68.999985,-69.0,-68.90974,-68.22288,-63.00341,-63.528797,-67.394516,-67.292656,-66.834366,-66.85073,-67.0,-67.0,-66.0,-65.0,-65.0,-64.700325
-67.0,-69.00333,-69.00221,-67.48424,-67.181496,-67.15033,-67.2769,-66.44728,-65.79724,-66.037926,-66.13529,-66.21713,-65.84083,-65.51542,-65.14999,-65.44919,-65.7154,-65.953926,-66.09836,-65.816246,-65.55937,-65.72041,-65.86818,-65.87659,-65.63268,-65.717636,-65.79643,-65.86965,-65.87751,-65.82501,-65.776,-65.55308
