0,0,506,786,4319,4595,5694,6231,10051,10325,10593,10881,13850,14135,14401,17921,18206,18475,22026,22297,26367,30989,34809,35078,38362,43249,43519,47586
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-61.0,-60.0,-59.0,-59.0,-60.0,-70.0,-60.0,-60.0,-60.0,-70.0,-70.0,-58.0,-58.0
-61.0,-60.0,-60.0,-62.871395,-62.9357,-64.91651,-64.972176,-59.9418,-59.4709,-59.018715,-59.000675,-58.046783,-58.52339,-58.978672,-59.963764,-60.48188,-60.0218,-59.037502,-59.018753,-59.962822,-64.981415,-62.490707,-61.245354,-60.04595,-65.02298,-67.51149,-58.35364,-58.17682
-61.0,-60.49917,-60.331856,-61.006634,-61.413223,-62.029102,-62.471664,-62.012814,-61.653286,-61.363377,-61.1242,-60.828518,-60.665356,-60.52426,-60.481834,-60.522102,-60.48296,-60.375267,-60.278187,-60.259037,-60.91471,-60.854355,-60.798973,-60.747993,-61.330097,-61.86879,-61.631073,-61.41017
