0,0,352,4098,8226,8608,9159,12551,12720,12907,13296,16257,16453,17018,17204,20544,20728,20929,21315,24642,25029,25576,28749,28940,29151,32880,33437,41295,44847,45201,45773,46334,46929,47097,47286,51171,51378,51744,54901,55103,55292,55480,55666,59024,59213,59396,59597,63166,63551,67421,71890,72079,72280,72453,75440,75642,80096,84201,84398
-90.0,-83.0,-91.0,-92.0,-88.0,-84.0,-87.0,-86.0,-94.0,-91.0,-82.0,-83.0,-86.0,-83.0,-88.0,-88.0,-88.0,-92.0,-89.0,-81.0,-82.0,-81.0,-81.0,-80.0,-84.0,-95.0,-82.0,-88.0,-87.0,-79.0,-86.0,-83.0,-82.0,-83.0,-68.0,-69.0,-78.0,-72.0,-74.0,-76.0,-80.0,-78.0,-74.0,-73.0,-72.0,-74.0,-84.0,-80.0,-92.0,-85.0,-83.0,-86.0,-85.0,-78.0,-79.0,-86.0,-87.0,-89.0,-89.0
-90.0,-83.0,-91.0,-91.5,-89.75,-84.0,-86.939545,-86.46977,-94.0,-91.0,-82.0,-82.50397,-86.0,-83.075775,-88.0,-88.0,-88.0,-92.0,-89.0,-85.0,-82.0,-81.018486,-81.00925,-80.0,-84.0,-89.5,-82.16677,-85.08339,-86.041695,-79.0,-85.80323,-83.06675,-82.039,-83.0,-68.0,-68.5,-78.0,-72.0,-73.0,-76.0,-80.0,-78.0,-74.0,-73.5,-72.0,-74.0,-84.0,-82.0,-92.0,-88.5,-85.75,-86.0,-85.0,-78.0,-78.50125,-86.0,-86.5,-87.75,-89.0
-90.0,-86.49418,-88.00444,-89.01492,-88.80791,-87.982346,-87.836006,-87.59334,-88.357864,-88.64655,-87.97391,-87.50317,-87.36903,-86.99887,-87.079895,-87.1514,-87.21502,-87.5625,-87.66397,-87.20525,-86.85488,-86.46856,-86.11407,-85.723946,-85.61548,-86.19857,-85.94059,-86.06588,-86.12221,-85.696106,-85.71416,-85.55392,-85.34527,-85.20826,-84.20743,-83.32645,-83.01897,-82.38486,-81.90368,-81.56573,-81.476295,-81.27813,-80.86397,-80.417175,-79.93961,-79.60304,-79.85192,-79.8603,-80.54616,-80.79759,-80.92184,-81.20814,-81.4218,-81.22909,-81.1036,-81.379135,-81.69533,-82.10611,-82.49368
