0,0,506,786,4318,4592,5691,6228,10046,10320,10587,10875,13845,14131,14397,17918,18206,18478,22029,22298,26367,30990,34811,35081,38366,43253,43521,47588
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-61.0,-60.0,-59.0,-59.0,-60.0,-70.0,-60.0,-60.0,-60.0,-70.0,-70.0,-58.0,-58.0
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.08763,-59.043816,-59.0,-59.0,-58.0,-58.50299,-59.0,-60.0,-60.5,-60.0,-59.0,-59.0,-60.0,-65.0,-62.5,-61.25,-60.0,-65.0,-67.5,-58.0,-58.0
-61.0,-60.49917,-60.331856,-61.006634,-61.413223,-62.029102,-62.471664,-62.012814,-61.653286,-61.363377,-61.1242,-60.828518,-60.665356,-60.52426,-60.481834,-60.522102,-60.48296,-60.375267,-60.278187,-60.259037,-60.91471,-60.854355,-60.798973,-60.747993,-61.330097,-61.86879,-61.631073,-61.41017
