0,0,257,562,825,4045,4399,4604,4697,4782,4832,8732,12288,12857,12909,13002,16267,16889,20432,20478,20614,20949,24822,25118,25444,28798,29188,32911,33692,33779,36599,36688,36773,36856,37199,37286,37473,41025,41430,41485,41637,41711,41909,41965,46352,46399,46485,46576,46679,46898,46934,46970,47075,47179,47266,51135,51188,51641,51900,54869,55140,55444,55730,59134,59271,59557,59693,63131,63353,63386,63676,63911,67232,67839,71825,71877,72283,72520,75359,75414,75803,79603,79708,79963,80270,83826,84244,84316,84813,88261,88440,88542,88602
-86.0,-87.0,-88.0,-92.0,-84.0,-91.0,-91.0,-90.0,-90.0,-87.0,-95.0,-84.0,-83.0,-84.0,-82.0,-84.0,-84.0,-86.0,-87.0,-86.0,-85.0,-82.0,-83.0,-83.0,-82.0,-83.0,-86.0,-88.0,-88.0,-84.0,-84.0,-88.0,-88.0,-83.0,-85.0,-84.0,-82.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-81.0,-81.0,-81.0,-82.0,-82.0,-81.0,-81.0,-82.0,-82.0,-82.0,-81.0,-81.0,-84.0,-83.0,-83.0,-98.0,-96.0,-93.0,-95.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-82.0,-83.0,-91.0,-91.0,-83.0,-83.0,-82.0,-82.0,-83.0,-87.0,-84.0,-85.0,-84.0,-87.0,-89.0,-86.0,-85.0,-84.0,-84.0,-87.0,-87.0,-87.0,-88.0,-89.0
-86.0,-87.0,-88.0,-92.0,-84.0,-87.5,-91.0,-90.0,-90.0,-87.0,-95.0,-89.5,-86.25,-84.06028,-82.0,-84.0,-84.0,-85.90672,-86.45336,-86.0,-85.0,-82.0,-82.5,-83.0,-82.0,-82.5,-86.0,-87.0,-87.89917,-84.0,-84.0,-88.0,-88.0,-83.0,-85.0,-84.0,-82.0,-82.5,-83.0,-82.0,-83.0,-83.0,-83.0,-81.0,-81.0,-81.0,-82.0,-82.0,-81.0,-81.0,-82.0,-82.0,-82.0,-81.0,-81.0,-82.5,-83.0,-83.0,-98.0,-96.99374,-93.0,-95.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-82.0,-83.0,-91.0,-91.0,-83.32925,-83.16463,-82.0,-82.0,-83.0,-85.06638,-84.0,-85.0,-84.5,-87.0,-89.0,-86.0,-85.5,-84.0,-84.0,-87.0,-87.0,-87.0,-88.0,-89.0
-86.0,-86.50083,-87.00332,-88.26699,-87.39665,-88.01538,-88.45999,-88.663536,-88.82302,-88.62383,-89.26911,-88.77043,-88.25552,-87.89498,-87.4179,-87.152275,-86.91594,-86.84943,-86.860054,-86.80085,-86.679634,-86.37086,-86.15235,-85.95121,-85.702614,-85.53469,-85.56328,-85.71152,-85.84952,-85.73887,-85.63557,-85.775154,-85.90577,-85.73602,-85.693214,-85.59512,-85.38759,-85.25019,-85.12106,-84.9424,-84.83145,-84.72705,-84.62878,-84.42261,-84.228424,-84.04549,-83.9297,-83.82059,-83.66123,-83.510994,-83.42575,-83.34537,-83.26956,-83.14174,-83.02117,-83.076256,-83.07197,-83.067924,-83.9074,-84.587074,-85.05982,-85.618286,-85.52738,-85.4416,-85.36064,-85.28424,-85.21214,-85.1441,-85.13601,-84.95999,-84.84999,-85.19514,-85.52089,-85.37943,-85.24592,-85.06379,-84.891884,-84.785736,-84.909966,-84.85891,-84.86683,-84.8182,-84.9406,-85.16833,-85.21498,-85.20292,-85.13544,-85.07174,-85.17991,-85.282005,-85.37838,-85.525444,-85.72035
