0,0,507,592,3848,4298,4405,4487,4666,8640,8763,12484,12772,13192,16208,16400,16683,16852,16921,16956,17064,20634,20854,21042,21313,24703,24985,25038,25259,28212,28451,28604,28789,28983,32849,33208,33668,33753,36610,36884,36995,37082,37184,37271,37356,40949,41044,41084,41369,41459,41543,41728,41917,44866,44952,45437,45556,45611,45714,46337,46421,46660,46850,46936,47021,47141,47227,51278,51467,51555,51601,51690,51782,51875,54722,54892,54922,55037,55355,58940,59261,59312,59426,59620,59658,59709,63099,63267,63335,63438,63773,63941,67308,67494,67578,67796,67867,72220,72473,75410,75479,75763,75799,75934,79472,79961,80011,80064,80216,84087,84142,84444,84579,84633,88035,88126,88212,88401,88488,88574,88707,88840
-63.0,-68.0,-66.0,-75.0,-76.0,-74.0,-70.0,-71.0,-76.0,-77.0,-71.0,-71.0,-72.0,-74.0,-72.0,-74.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-74.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-73.0,-76.0,-76.0,-76.0,-76.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-75.0,-76.0,-73.0,-73.0,-78.0,-71.0,-70.0,-71.0,-71.0,-70.0,-70.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-71.0,-70.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-71.0,-70.0,-71.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0
-63.0,-68.0,-66.00522,-75.0,-75.5,-74.0,-70.0,-71.0,-76.0,-76.5,-71.0,-71.0,-72.0,-74.0,-73.0,-74.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-74.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-73.0,-76.0,-76.0,-76.0,-76.0,-71.0,-71.51472,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.5,-72.0,-75.0,-76.0,-73.0,-73.0,-78.0,-71.0,-70.49488,-71.0,-71.0,-70.0,-70.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-72.0,-71.5,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.5,-72.0,-72.0,-72.0,-71.0,-70.5,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-71.0,-70.0,-71.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0
-63.0,-65.50416,-65.67036,-68.02985,-69.655525,-70.401505,-70.34169,-70.428696,-71.09354,-71.7389,-71.66412,-71.60127,-71.63685,-71.83707,-71.85025,-72.01732,-72.090996,-72.22962,-72.35459,-72.46786,-72.570984,-72.665276,-72.81662,-72.89213,-72.836,-72.78406,-72.67444,-72.57257,-72.477745,-72.389336,-72.3662,-72.34458,-72.383064,-72.59436,-72.792435,-72.97825,-73.15269,-73.02881,-72.96977,-72.91426,-72.86204,-72.8129,-72.76664,-72.72308,-72.68206,-72.58675,-72.553535,-72.69188,-72.87878,-72.88562,-72.892075,-73.18005,-73.05721,-72.88503,-72.778915,-72.67881,-72.52812,-72.385956,-72.36426,-72.34379,-72.26827,-72.19702,-72.12978,-72.06633,-72.00645,-71.89378,-71.89975,-71.84924,-71.801575,-71.756584,-71.71412,-71.67404,-71.636215,-71.544395,-71.45773,-71.37594,-71.29874,-71.281975,-71.32226,-71.36028,-71.39617,-71.430046,-71.46202,-71.436104,-71.467735,-71.4415,-71.41673,-71.449455,-71.48034,-71.45339,-71.427956,-71.403946,-71.43738,-71.46894,-71.49873,-71.526855,-71.4973,-71.41331,-71.39012,-71.36824,-71.40368,-71.437126,-71.412605,-71.38946,-71.367615,-71.34699,-71.32753,-71.30916,-71.235725,-71.16641,-71.10098,-71.09532,-71.03388,-71.03198,-71.03019,-71.028496,-70.9708,-70.97244,-70.97399,-70.91936,-70.92388,-70.928154
