0,1,36,299,446,678,866,917,3958,4042,4368,4405,4653,8353,8859,9063,12467,13091,13171,13326,13363,16484,16637,16775,20558,20660,20846,21000,21073,21172,21370,21459,24670,24830,24919,25104,25189,25262,25369,25484,28288,28388,28661,28731,28763,28871,29234,32908,33180,33263,33346,33509,33539,33680,33862,33916,36769,36821,36873,37027,37129,37166,37217,37503,37625,41260,41347,41692,41838,44993,45262,45350,45535,45871,45957,46543,46627,46663,46724,46810,47138,47290,47461,51125,51190,51509,51560,52013,54866,54955,55042,55229,55451,55619,55711,59094,59230,59577,59668,59905,63643,63714,63886,64021,67208,67300,67498,67587,71822,72093,72364,72465,72552,72709,75441,75496,75599,75667,75853,75938,76210,76309,79503,79575,79733,79811,79986,80178,80329,80499,84038,84191,84280,84381,84454,84618,84774,88242,88810
-58.0,-58.0,-61.0,-62.0,-65.0,-62.0,-60.0,-62.0,-62.0,-62.0,-62.0,-61.0,-59.0,-60.0,-58.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-62.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-63.0,-60.0,-60.0,-58.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-62.0,-60.0,-60.0,-60.0,-60.0,-63.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-63.0,-63.0,-63.0,-62.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0
-58.0,-58.0,-61.0,-62.0,-65.0,-62.0,-60.0,-62.0,-62.0,-62.0,-62.0,-61.0,-59.0,-59.5,-58.003265,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-62.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-63.0,-60.0,-60.0,-58.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-63.0,-62.0,-60.0,-60.0,-60.0,-60.0,-63.0,-62.5,-62.0,-62.0,-62.0,-62.0,-63.0,-63.0,-62.0,-63.0,-63.0,-63.0,-62.0,-63.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0
-58.0,-58.0,-59.00554,-59.762844,-60.83107,-61.031784,-60.878082,-61.026367,-61.142555,-61.236244,-61.313538,-61.283863,-61.080067,-60.98856,-60.746693,-60.844093,-60.930756,-61.008404,-61.0784,-61.141838,-61.266914,-61.381268,-61.4862,-61.39137,-61.30383,-61.222816,-61.147682,-61.199535,-61.1272,-61.059765,-60.996807,-61.056034,-61.111454,-61.16336,-61.21202,-61.257668,-61.30052,-61.340775,-61.378605,-61.47142,-61.558727,-61.64089,-61.718227,-61.791054,-61.859646,-61.924263,-61.815346,-61.712692,-61.61593,-61.524704,-61.43869,-61.35758,-61.281082,-61.20893,-61.140873,-61.189217,-61.234825,-61.277855,-61.318455,-61.356762,-61.392906,-61.427013,-61.459198,-61.48957,-61.57439,-61.654438,-61.67384,-61.748287,-61.65015,-61.55753,-61.357864,-61.28166,-61.209736,-61.141853,-61.190006,-61.235455,-61.27835,-61.31884,-61.357056,-61.393127,-61.427174,-61.45931,-61.489643,-61.518272,-61.545296,-61.626904,-61.70393,-61.608345,-61.518124,-61.432964,-61.35258,-61.276707,-61.20509,-61.13749,-61.18587,-61.23154,-61.274647,-61.315334,-61.35374,-61.446087,-61.533253,-61.61553,-61.637093,-61.54526,-61.458584,-61.376766,-61.299538,-61.39492,-61.42886,-61.460896,-61.491135,-61.51968,-61.546623,-61.628147,-61.705097,-61.721638,-61.793343,-61.861027,-61.924915,-61.929127,-61.989193,-61.877613,-61.772293,-61.672882,-61.579044,-61.49047,-61.406868,-61.327953,-61.253464,-61.183155,-61.11679,-61.166332,-61.213097,-61.257236,-61.2989,-61.338226,-61.375347,-61.410385,-61.44346
