0,1,506,787,4319,4595,5694,6231,10050,10324,10591,10879,13850,14133,14399,17921,18206,18477,22030,22301,26369,30990,34810,35081,38367,43256,43524,47591
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-61.0,-60.0,-59.0,-59.0,-60.0,-70.0,-60.0,-60.0,-60.0,-70.0,-70.0,-58.0,-58.0
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-60.9056,-60.0,-59.0,-59.0,-60.0,-68.23983,-62.017647,-60.28436,-60.0,-69.45852,-69.85152,-58.0,-58.0
-61.0,-60.49917,-60.331856,-61.006634,-61.413223,-62.029102,-62.471664,-62.012814,-61.653286,-61.363377,-61.1242,-60.828518,-60.665356,-60.52426,-60.481834,-60.522102,-60.48296,-60.375267,-60.278187,-60.259037,-60.91471,-60.854355,-60.798973,-60.747993,-61.330097,-61.86879,-61.631073,-61.41017
