0,0,255,560,825,4044,4399,4603,4693,4779,4829,8731,12287,12855,12906,12997,16259,16878,20421,20467,20603,20938,24808,25104,25430,28785,29175,32900,33681,33766,36587,36677,36764,36844,37184,37272,37456,41009,41411,41467,41617,41691,41888,41947,46336,46384,46471,46561,46661,46882,46919,46958,47062,47166,47253,51121,51173,51626,51885,54853,55123,55426,55711,59118,59257,59543,59675,63113,63336,63370,63657,63893,67213,67820,71807,71857,72263,72495,75335,75387,75775,79574,79676,79932,80238,83794,84212,84286,84784,88232,88411,88518,88573
-86.0,-87.0,-88.0,-92.0,-84.0,-91.0,-91.0,-90.0,-90.0,-87.0,-95.0,-84.0,-83.0,-84.0,-82.0,-84.0,-84.0,-86.0,-87.0,-86.0,-85.0,-82.0,-83.0,-83.0,-82.0,-83.0,-86.0,-88.0,-88.0,-84.0,-84.0,-88.0,-88.0,-83.0,-85.0,-84.0,-82.0,-83.0,-83.0,-82.0,-83.0,-83.0,-83.0,-81.0,-81.0,-81.0,-82.0,-82.0,-81.0,-81.0,-82.0,-82.0,-82.0,-81.0,-81.0,-84.0,-83.0,-83.0,-98.0,-96.0,-93.0,-95.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-82.0,-83.0,-91.0,-91.0,-83.0,-83.0,-82.0,-82.0,-83.0,-87.0,-84.0,-85.0,-84.0,-87.0,-89.0,-86.0,-85.0,-84.0,-84.0,-87.0,-87.0,-87.0,-88.0,-89.0
-86.0,-87.0,-88.0,-92.0,-84.0,-90.70674,-91.0,-90.0,-90.0,-87.0,-95.0,-85.68076,-83.26822,-84.0,-82.0,-84.0,-84.0,-86.0,-86.902,-86.0,-85.0,-82.0,-82.85179,-83.0,-82.0,-82.93378,-86.0,-87.74679,-88.0,-84.0,-84.0,-88.0,-88.0,-83.0,-85.0,-84.0,-82.0,-82.90057,-83.0,-82.0,-83.0,-83.0,-83.0,-81.0,-81.0,-81.0,-82.0,-82.0,-81.0,-81.0,-82.0,-82.0,-82.0,-81.0,-81.0,-83.55619,-83.0,-83.0,-98.0,-96.0,-93.0,-95.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-82.0,-83.0,-91.0,-91.0,-83.0,-83.0,-82.0,-82.0,-83.0,-87.0,-84.0,-85.0,-84.13778,-87.0,-89.0,-86.0,-85.10012,-84.0,-84.0,-87.0,-87.0,-87.0,-88.0,-89.0
-86.0,-86.50083,-87.00332,-88.26699,-87.39665,-88.01538,-88.45999,-88.663536,-88.82302,-88.62383,-89.26911,-88.77043,-88.25552,-87.89498,-87.4179,-87.152275,-86.91594,-86.84943,-86.860054,-86.80085,-86.679634,-86.37086,-86.15235,-85.95121,-85.702614,-85.53469,-85.56328,-85.71152,-85.84952,-85.73887,-85.63557,-85.775154,-85.90577,-85.73602,-85.693214,-85.59512,-85.38759,-85.25019,-85.12106,-84.9424,-84.83145,-84.72705,-84.62878,-84.42261,-84.228424,-84.04549,-83.9297,-83.82059,-83.66123,-83.510994,-83.42575,-83.34537,-83.26956,-83.14174,-83.02117,-83.076256,-83.07197,-83.067924,-83.9074,-84.587074,-85.05982,-85.618286,-85.52738,-85.4416,-85.36064,-85.28424,-85.21214,-85.1441,-85.13601,-84.95999,-84.84999,-85.19514,-85.52089,-85.37943,-85.24592,-85.06379,-84.891884,-84.785736,-84.909966,-84.85891,-84.86683,-84.8182,-84.9406,-85.16833,-85.21498,-85.20292,-85.13544,-85.07174,-85.17991,-85.282005,-85.37838,-85.525444,-85.72035
