0,1,355,4101,8231,8616,9170,12561,12732,12919,13308,16271,16470,17036,17221,20560,20744,20945,21333,24657,25045,25594,28767,28957,29167,32900,33454,41314,44868,45222,45792,46353,46948,47117,47305,51191,51399,51765,54922,55124,55310,55498,55683,59040,59231,59411,59612,63182,63567,67437,71906,72096,72296,72468,75453,75654,80109,84216,84413
-90.0,-83.0,-91.0,-92.0,-88.0,-84.0,-87.0,-86.0,-94.0,-91.0,-82.0,-83.0,-86.0,-83.0,-88.0,-88.0,-88.0,-92.0,-89.0,-81.0,-82.0,-81.0,-81.0,-80.0,-84.0,-95.0,-82.0,-88.0,-87.0,-79.0,-86.0,-83.0,-82.0,-83.0,-68.0,-69.0,-78.0,-72.0,-74.0,-76.0,-80.0,-78.0,-74.0,-73.0,-72.0,-74.0,-84.0,-80.0,-92.0,-85.0,-83.0,-86.0,-85.0,-78.0,-79.0,-86.0,-87.0,-89.0,-89.0
-90.0,-83.0,-91.0,-91.91155,-88.41382,-84.0,-87.0,-86.07174,-94.0,-91.0,-82.0,-82.94923,-86.0,-83.0,-88.0,-88.0,-88.0,-92.0,-89.0,-81.54819,-82.0,-81.0,-81.0,-80.0,-84.0,-94.03429,-82.0,-86.52641,-86.96236,-79.0,-86.0,-83.0,-82.0,-83.0,-68.0,-68.90519,-78.0,-72.0,-73.87922,-76.0,-80.0,-78.0,-74.0,-73.07011,-72.0,-74.0,-84.0,-80.32072,-92.0,-85.65887,-83.32066,-86.0,-85.0,-78.0,-78.948105,-86.0,-86.87995,-88.777916,-89.0
-90.0,-86.414635,-88.0648,-89.20883,-88.901634,-87.758545,-87.59113,-87.25217,-88.65744,-89.138245,-87.686714,-86.739365,-86.590485,-85.869255,-86.29659,-86.63788,-86.910614,-87.92924,-88.14349,-86.71437,-85.77132,-84.81693,-84.05349,-83.24275,-83.3942,-85.71541,-84.97232,-85.57786,-85.86229,-84.48983,-84.79186,-84.43349,-83.94679,-83.75743,-80.60594,-78.28475,-78.2278,-76.98224,-76.38579,-76.30863,-77.046906,-77.237526,-76.59002,-75.87202,-75.09761,-74.87809,-76.70247,-77.36198,-80.28958,-81.23167,-81.585335,-82.46827,-82.97462,-81.97969,-81.38375,-82.307,-83.2456,-84.39648,-85.317184
-90.0,-86.414635,-88.0648,-89.10764,-88.92343,-87.758545,-87.59113,-87.27648,-88.65744,-89.138245,-87.686714,-86.78747,-86.590485,-85.869255,-86.29659,-86.61424,-86.910614,-87.92924,-88.14349,-86.81231,-85.77132,-84.81693,-84.10021,-83.24275,-83.3942,-85.51163,-84.97232,-85.42914,-85.82786,-84.48983,-84.79186,-84.43349,-83.94679,-83.75743,-80.60594,-78.50483,-78.2278,-76.98224,-76.421814,-76.30863,-77.046906,-77.237526,-76.59002,-75.92237,-75.09761,-74.87809,-76.70247,-77.3091,-80.28958,-81.14299,-81.53198,-82.46827,-82.97462,-81.97969,-81.41468,-82.307,-83.13292,-84.264114,-85.317184
