0,1,508,594,3851,4300,4408,4491,4672,8644,8764,12486,12772,13192,16208,16401,16685,16851,16922,16957,17064,20632,20849,21035,21309,24699,24980,25033,25255,28205,28445,28597,28784,28979,32847,33206,33666,33751,36609,36882,36992,37080,37184,37271,37356,40950,41046,41085,41369,41459,41543,41728,41916,44867,44954,45441,45563,45619,45723,46345,46427,46666,46854,46939,47026,47143,47230,51282,51469,51554,51601,51691,51782,51873,54717,54885,54913,55025,55342,58926,59247,59298,59413,59606,59643,59694,63084,63254,63321,63426,63764,63932,67302,67489,67575,67793,67867,72219,72474,75411,75481,75766,75803,75936,79474,79963,80011,80064,80217,84087,84141,84443,84580,84634,88037,88125,88207,88394,88483,88568,88703,88836
-63.0,-68.0,-66.0,-75.0,-76.0,-74.0,-70.0,-71.0,-76.0,-77.0,-71.0,-71.0,-72.0,-74.0,-72.0,-74.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-74.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-73.0,-76.0,-76.0,-76.0,-76.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-75.0,-76.0,-73.0,-73.0,-78.0,-71.0,-70.0,-71.0,-71.0,-70.0,-70.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-71.0,-70.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-71.0,-70.0,-71.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0
-63.0,-68.0,-66.0,-75.0,-75.93473,-74.0,-70.0,-71.0,-76.0,-76.90122,-71.0,-71.0,-72.0,-74.0,-72.10687,-74.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-74.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-73.0,-76.0,-76.0,-76.0,-76.0,-71.0,-71.9545,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.08134,-72.0,-75.0,-76.0,-73.0,-73.0,-78.0,-71.0,-70.05018,-71.0,-71.0,-70.0,-70.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-72.0,-71.10234,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-72.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.92929,-72.0,-72.0,-72.0,-71.0,-70.11557,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-71.0,-70.0,-71.0,-71.0,-71.0,-70.0,-71.0,-71.0,-70.0,-71.0,-71.0
-63.0,-65.560974,-65.71897,-68.41713,-70.34417,-71.19673,-70.93261,-70.94697,-71.99929,-73.02568,-72.61377,-72.28757,-72.22966,-72.58527,-72.467896,-72.774864,-72.81995,-73.05613,-73.244995,-73.39604,-73.51685,-73.613495,-73.890816,-73.91265,-73.530106,-73.224075,-72.77925,-72.4234,-72.13872,-71.91097,-71.92878,-71.94302,-72.15442,-72.92354,-73.53883,-74.03107,-74.42485,-73.73988,-73.39191,-73.113525,-72.89082,-72.71266,-72.57013,-72.4561,-72.36488,-72.0919,-72.073524,-72.65882,-73.32706,-73.26164,-73.20931,-74.16745,-73.53396,-72.82716,-72.46173,-72.16939,-71.73551,-71.38841,-71.51073,-71.60858,-71.48686,-71.38949,-71.31159,-71.249275,-71.19942,-70.95953,-71.167625,-71.1341,-71.107285,-71.08583,-71.068665,-71.05493,-71.043945,-70.83516,-70.66813,-70.5345,-70.4276,-70.542076,-70.833664,-71.06693,-71.25355,-71.40284,-71.52227,-71.417816,-71.534256,-71.42741,-71.34193,-71.47354,-71.578835,-71.463066,-71.37045,-71.296364,-71.43709,-71.54967,-71.63973,-71.711784,-71.56943,-71.25554,-71.20443,-71.16354,-71.33083,-71.46467,-71.371735,-71.297386,-71.23791,-71.19032,-71.15226,-71.12181,-70.897446,-70.71796,-70.57436,-70.65949,-70.527596,-70.62208,-70.69766,-70.75813,-70.60651,-70.6852,-70.74816,-70.598526,-70.67882,-70.74306
-63.0,-65.560974,-65.71897,-68.41713,-70.21838,-71.19673,-70.93261,-70.94697,-71.99929,-72.92431,-72.61377,-72.316055,-72.22966,-72.58527,-72.47417,-72.774864,-72.81995,-73.05613,-73.244995,-73.39604,-73.51685,-73.60575,-73.890816,-73.91265,-73.530106,-73.24601,-72.77925,-72.4234,-72.13872,-71.9224,-71.92878,-71.94302,-72.15442,-72.92354,-73.48098,-74.03107,-74.42485,-73.73988,-73.407745,-73.113525,-72.89082,-72.71266,-72.57013,-72.4561,-72.36488,-72.114105,-72.073524,-72.65882,-73.32706,-73.26164,-73.20931,-74.16745,-73.53396,-72.86263,-72.46173,-72.16939,-71.73551,-71.38841,-71.51073,-71.60858,-71.48686,-71.38949,-71.31159,-71.249275,-71.19942,-70.95953,-71.167625,-71.137535,-71.107285,-71.08583,-71.068665,-71.05493,-71.043945,-70.83516,-70.67561,-70.5345,-70.4276,-70.542076,-70.833664,-71.048065,-71.25355,-71.40284,-71.52227,-71.417816,-71.534256,-71.42741,-71.34805,-71.47354,-71.578835,-71.463066,-71.37045,-71.296364,-71.42714,-71.54967,-71.63973,-71.711784,-71.56943,-71.29181,-71.20443,-71.165565,-71.33083,-71.46467,-71.371735,-71.297386,-71.24259,-71.19032,-71.15226,-71.12181,-70.897446,-70.73485,-70.57436,-70.65949,-70.527596,-70.62208,-70.6922,-70.75813,-70.60651,-70.6852,-70.74816,-70.598526,-70.67882,-70.74306
