1563795427064,1563795427148,1563795427231,1563795427506,1563795427737,1563795427917,1563795427968,1563795431603,1563795432014,1563795432051,1563795432140,1563795435750,1563795436019,1563795436103,1563795436200,1563795439165,1563795439407,1563795439786,1563795439866,1563795439917,1563795439967,1563795440035,1563795444216,1563795444267,1563795444350,1563795444437,1563795444654,1563795444717,1563795444768,1563795447768,1563795447883,1563795448052,1563795448219,1563795448317,1563795451675,1563795451717,1563795451747,1563795451924,1563795452019,1563795452267,1563795452299,1563795455716,1563795455749,1563795455911,1563795455966,1563795456051,1563795456100,1563795456284,1563795459734,1563795459766,1563795459851,1563795459934,1563795460117,1563795460266,1563795460294,1563795460438,1563795460632,1563795463917,1563795464074,1563795464152,1563795464198,1563795464265,1563795464349,1563795464533,1563795464615,1563795464701,1563795464784,1563795468167,1563795468434,1563795468601,1563795468647,1563795468826,1563795472166,1563795472381,1563795472485,1563795472566,1563795472603,1563795472686,1563795472918,1563795476337,1563795476517,1563795477118,1563795477166,1563795477201,1563795480954,1563795481135,1563795481218,1563795481318,1563795481407,1563795481539,1563795484616,1563795484640,1563795484820,1563795485133,1563795485323
-72.0,-74.0,-74.0,-74.0,-75.0,-74.0,-74.0,-75.0,-74.0,-74.0,-76.0,-69.0,-71.0,-71.0,-72.0,-70.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-73.0,-71.0,-73.0,-71.0,-75.0,-72.0,-69.0,-72.0,-72.0,-74.0,-76.0,-75.0,-77.0,-78.0,-79.0,-75.0,-75.0,-74.0,-74.0,-76.0,-76.0,-76.0,-76.0,-75.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-78.0,-77.0,-79.0,-78.0,-76.0,-83.0,-82.0,-81.0,-81.0,-82.0,-88.0,-76.0,-76.0,-78.0,-80.0,-76.0,-79.0,-79.0,-81.0,-78.0,-75.0,-75.0,-76.0,-76.0,-75.0,-75.0,-75.0,-88.0,-90.0,-88.0,-89.0,-89.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-75.0,-74.0,-75.0,-76.0,-76.0
-72.0,-74.0,-74.0,-74.0,-75.0,-74.0,-74.0,-75.0,-74.0,-74.0,-76.0,-69.0,-71.0,-71.0,-72.0,-70.0,-69.0,-70.0,-70.0,-70.0,-70.0,-70.0,-73.0,-71.0,-73.0,-71.0,-75.0,-72.0,-69.0,-72.0,-72.0,-74.0,-76.0,-75.0,-77.0,-78.0,-79.0,-75.0,-75.0,-74.0,-74.0,-76.0,-76.0,-76.0,-76.0,-75.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-78.0,-77.0,-79.0,-78.0,-76.0,-83.0,-82.0,-81.0,-81.0,-82.0,-88.0,-76.0,-76.0,-78.0,-80.0,-76.0,-79.0,-79.0,-81.0,-78.0,-75.0,-75.0,-76.0,-76.0,-75.0,-75.0,-75.0,-88.0,-90.0,-88.0,-89.0,-89.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-75.0,-74.0,-75.0,-76.0,-76.0
-72.0,-73.00166,-73.33629,-73.50414,-73.80926,-73.84201,-73.86555,-74.01549,-74.01364,-74.01215,-74.213326,-73.719925,-73.47722,-73.26734,-73.16477,-72.91882,-72.62502,-72.434395,-72.26255,-72.106804,-71.965,-71.83534,-71.91084,-71.85272,-71.924904,-71.86744,-72.05991,-72.05627,-71.87197,-71.87963,-71.88678,-72.011536,-72.2457,-72.4066,-72.67375,-72.98231,-73.3297,-73.42582,-73.51616,-73.54385,-73.56991,-73.708435,-73.83884,-73.961624,-74.07727,-74.129555,-74.23543,-74.391754,-74.539116,-74.67804,-74.80903,-74.93255,-75.10539,-75.2121,-75.42534,-75.57022,-75.5944,-76.01086,-76.347565,-76.60906,-76.855804,-77.14482,-77.754585,-77.656044,-77.56305,-77.587585,-77.72302,-77.6263,-77.70341,-77.776184,-77.957115,-77.95952,-77.793434,-77.63668,-77.544846,-77.45816,-77.32024,-77.190056,-77.067184,-77.68056,-78.37171,-78.91187,-79.47782,-80.01201,-79.73084,-79.52155,-79.324005,-79.137535,-78.96153,-78.7954,-78.5825,-78.32544,-78.1389,-78.01892,-77.90567
