1563795427720,1563795427900,1563795431590,1563795431737,1563795431917,1563795436333,1563795439434,1563795439804,1563795439982,1563795444201,1563795444748,1563795447669,1563795447867,1563795448217,1563795448385,1563795452049,1563795452617,1563795456271,1563795456649,1563795459918,1563795468133,1563795468685,1563795469049,1563795471972,1563795472516,1563795472886,1563795476555,1563795476718,1563795476902,1563795477083,1563795481303,1563795484621,1563795484799,1563795484984
-71.0,-76.0,-67.0,-69.0,-69.0,-67.0,-72.0,-73.0,-72.0,-68.0,-76.0,-72.0,-71.0,-72.0,-71.0,-77.0,-76.0,-77.0,-84.0,-71.0,-65.0,-66.0,-66.0,-64.0,-64.0,-64.0,-77.0,-77.0,-77.0,-78.0,-71.0,-65.0,-67.0,-64.0
-71.0,-76.0,-67.0,-69.0,-69.0,-67.0,-72.0,-73.0,-72.0,-68.0,-76.0,-72.0,-71.0,-72.0,-71.0,-77.0,-76.0,-77.0,-84.0,-71.0,-65.0,-66.0,-66.0,-64.0,-64.0,-64.0,-77.0,-77.0,-77.0,-78.0,-71.0,-65.0,-67.0,-64.0
-71.0,-73.50416,-71.3241,-70.73633,-70.382164,-69.801414,-70.12893,-70.5084,-70.6864,-70.392876,-70.96033,-71.05872,-71.05348,-71.133675,-71.122856,-71.5796,-71.911,-72.28056,-73.10785,-72.96275,-72.42677,-72.002716,-71.6136,-71.1278,-70.679344,-70.264336,-70.67821,-71.062805,-71.42082,-71.81444,-71.76605,-71.3666,-71.110245,-70.69488
