1563795427097,1563795427298,1563795427477,1563795428021,1563795431506,1563795431848,1563795432032,1563795432203,1563795435381,1563795435570,1563795435737,1563795435832,1563795435947,1563795435999,1563795436150,1563795436216,1563795436323,1563795439217,1563795439266,1563795439448,1563795439484,1563795439503,1563795439603,1563795439667,1563795439805,1563795439900,1563795439932,1563795440084,1563795440136,1563795443819,1563795443999,1563795444033,1563795444088,1563795444102,1563795444151,1563795444168,1563795444183,1563795444203,1563795444400,1563795444467,1563795444634,1563795444766,1563795444783,1563795447749,1563795447801,1563795447836,1563795447951,1563795447966,1563795448050,1563795448068,1563795448168,1563795448202,1563795448335,1563795448449,1563795448516,1563795448567,1563795448604,1563795451832,1563795452000,1563795452200,1563795452369,1563795456201,1563795456566,1563795459648,1563795459707,1563795459719,1563795459767,1563795459831,1563795459933,1563795459985,1563795460098,1563795460157,1563795460253,1563795460314,1563795460466,1563795460498,1563795460567,1563795463967,1563795464699,1563795468719,1563795468733,1563795468749,1563795468751,1563795468766,1563795468783,1563795468784,1563795471943,1563795472001,1563795472050,1563795472100,1563795472102,1563795472185,1563795472702,1563795472768,1563795476500,1563795476684,1563795476701,1563795476717,1563795476853,1563795476854,1563795480987,1563795481169,1563795484460,1563795484832,1563795485015,1563795485032,1563795485095,1563795485106,1563795485221,1563795485232,1563795485255,1563795485255,1563795485283,1563795485298
-71.0,-69.0,-69.0,-69.0,-69.0,-67.0,-68.0,-69.0,-71.0,-70.0,-71.0,-71.0,-72.0,-72.0,-72.0,-73.0,-73.0,-70.0,-70.0,-70.0,-71.0,-71.0,-71.0,-71.0,-72.0,-73.0,-72.0,-72.0,-73.0,-72.0,-73.0,-73.0,-69.0,-69.0,-66.0,-65.0,-64.0,-64.0,-63.0,-62.0,-65.0,-65.0,-66.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0,-68.0,-69.0,-69.0,-70.0,-70.0,-70.0,-69.0,-69.0,-78.0,-77.0,-79.0,-78.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-70.0,-69.0,-69.0,-68.0,-66.0,-64.0,-63.0,-64.0,-65.0,-64.0,-74.0,-71.0,-65.0,-65.0,-65.0,-68.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-64.0,-64.0,-68.0,-68.0,-68.0,-68.0,-67.0,-67.0,-65.0,-64.0,-65.0,-64.0,-66.0,-64.0,-64.0,-63.0,-65.0,-64.0,-65.0,-65.0,-64.0,-63.0
-71.0,-69.0,-69.0,-69.0,-69.0,-67.0,-68.0,-69.0,-71.0,-70.0,-71.0,-71.0,-72.0,-72.0,-72.0,-73.0,-73.0,-70.0,-70.0,-70.0,-71.0,-71.0,-71.0,-71.0,-72.0,-73.0,-72.0,-72.0,-73.0,-72.0,-73.0,-73.0,-69.0,-69.0,-66.0,-65.0,-64.0,-64.0,-63.0,-62.0,-65.0,-65.0,-66.0,-68.0,-68.0,-68.0,-67.0,-67.0,-67.0,-68.0,-69.0,-69.0,-70.0,-70.0,-70.0,-69.0,-69.0,-78.0,-77.0,-79.0,-78.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-70.0,-69.0,-69.0,-68.0,-66.0,-64.0,-63.0,-64.0,-65.0,-64.0,-74.0,-71.0,-65.0,-65.0,-65.0,-68.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-64.0,-64.0,-68.0,-68.0,-68.0,-68.0,-67.0,-67.0,-65.0,-64.0,-65.0,-64.0,-66.0,-64.0,-64.0,-63.0,-65.0,-64.0,-65.0,-65.0,-64.0,-63.0
-71.0,-69.99834,-69.66371,-69.49586,-69.394714,-68.98352,-68.837006,-68.85855,-69.1141,-69.21089,-69.39195,-69.54414,-69.76328,-69.95278,-70.11846,-70.3424,-70.54165,-70.50231,-70.46685,-70.434715,-70.47276,-70.50755,-70.539474,-70.56886,-70.658905,-70.80437,-70.87783,-70.9461,-71.06995,-71.12559,-71.236946,-71.341034,-71.2036,-71.07487,-70.77972,-70.44489,-70.072845,-69.72337,-69.33754,-68.91751,-68.693756,-68.48319,-68.34189,-68.322464,-68.30417,-68.286934,-68.21409,-68.14544,-68.08073,-68.07617,-68.12829,-68.17744,-68.280136,-68.377,-68.46837,-68.49828,-68.526505,-69.05925,-69.50568,-70.039314,-70.48666,-70.515495,-70.54271,-70.56839,-70.64878,-70.72465,-70.79625,-70.75155,-70.65323,-70.56043,-70.41673,-70.16886,-69.82268,-69.43983,-69.13458,-68.90259,-68.62751,-68.92894,-69.045135,-68.81819,-68.60398,-68.401794,-68.37926,-68.18968,-68.01074,-67.84184,-67.68242,-67.531944,-67.38991,-67.255844,-67.1293,-67.00986,-66.84102,-66.681656,-66.75561,-66.82541,-66.8913,-66.95349,-66.9561,-66.958565,-66.8487,-66.68891,-66.59418,-66.44866,-66.42349,-66.28755,-66.15923,-65.982025,-65.92694,-65.818855,-65.77293,-65.72957,-65.63255,-65.484886
