1563794588684,1563794588888,1563794589006,1563794589324,1563794593004,1563794593184,1563794593384,1563794593555,1563794601559,1563794601599,1563794601649,1563794601785,1563794605742,1563794606200,1563794609303,1563794609383,1563794609670,1563794609954,1563794613321,1563794613552,1563794613599,1563794613652,1563794613969,1563794614170,1563794618082,1563794621316,1563794621500,1563794621550,1563794621800,1563794622084,1563794622183,1563794625801,1563794625885,1563794625982,1563794626083,1563794626534,1563794630499,1563794630586,1563794630746,1563794637635,1563794637799,1563794638249,1563794638350,1563794646202
-93.0,-88.0,-87.0,-88.0,-90.0,-94.0,-91.0,-92.0,-88.0,-90.0,-89.0,-87.0,-89.0,-87.0,-91.0,-92.0,-93.0,-91.0,-90.0,-91.0,-91.0,-89.0,-88.0,-91.0,-89.0,-91.0,-90.0,-91.0,-90.0,-92.0,-91.0,-89.0,-89.0,-89.0,-89.0,-94.0,-95.0,-94.0,-90.0,-88.0,-88.0,-90.0,-88.0,-96.0
-93.0,-88.0,-87.0,-88.0,-90.0,-94.0,-91.0,-92.0,-88.0,-90.0,-89.0,-87.0,-89.0,-87.0,-91.0,-92.0,-93.0,-91.0,-90.0,-91.0,-91.0,-89.0,-88.0,-91.0,-89.0,-91.0,-90.0,-91.0,-90.0,-92.0,-91.0,-89.0,-89.0,-89.0,-89.0,-94.0,-95.0,-94.0,-90.0,-88.0,-88.0,-90.0,-88.0,-96.0
1563794588684,1563794588888,1563794589006,1563794589324,1563794593004,1563794593184,1563794593384,1563794593555,1563794601559,1563794601599,1563794601649,1563794601785,1563794605742,1563794606200,1563794609303,1563794609383,1563794609670,1563794609954,1563794613321,1563794613552,1563794613599,1563794613652,1563794613969,1563794614170,1563794618082,1563794621316,1563794621500,1563794621550,1563794621800,1563794622084,1563794622183,1563794625801,1563794625885,1563794625982,1563794626083,1563794626534,1563794630499,1563794630586,1563794630746,1563794637635,1563794637799,1563794638249,1563794638350,1563794646202
