1563795427165,1563795427248,1563795427314,1563795427332,1563795427520,1563795427739,1563795427835,1563795427934,1563795431350,1563795431386,1563795431475,1563795431601,1563795431753,1563795431897,1563795432016,1563795432286,1563795435434,1563795435606,1563795435749,1563795435783,1563795436119,1563795436192,1563795439232,1563795439317,1563795439465,1563795439669,1563795439806,1563795439902,1563795439949,1563795440135,1563795443890,1563795444501,1563795444733,1563795447700,1563795447817,1563795448142,1563795448185,1563795448320,1563795448502,1563795448649,1563795451714,1563795451746,1563795451799,1563795451833,1563795452099,1563795452186,1563795452226,1563795452369,1563795452598,1563795452635,1563795456118,1563795456317,1563795456534,1563795459683,1563795459999,1563795460315,1563795463820,1563795463999,1563795464099,1563795464138,1563795464239,1563795464301,1563795464433,1563795464603,1563795468353,1563795468379,1563795471945,1563795472148,1563795472252,1563795472283,1563795472468,1563795472601,1563795472833,1563795476351,1563795476384,1563795476604,1563795476700,1563795476739,1563795476834,1563795477018,1563795477257,1563795480954,1563795481049,1563795484601,1563795484717,1563795484886,1563795484927,1563795485118,1563795485298
-82.0,-82.0,-82.0,-83.0,-84.0,-85.0,-85.0,-84.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-76.0,-76.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-77.0,-76.0,-87.0,-76.0,-80.0,-80.0,-82.0,-81.0,-82.0,-81.0,-80.0,-74.0,-74.0,-75.0,-76.0,-77.0,-77.0,-78.0,-78.0,-77.0,-76.0,-90.0,-84.0,-84.0,-78.0,-77.0,-80.0,-83.0,-82.0,-79.0,-79.0,-80.0,-81.0,-85.0,-81.0,-87.0,-88.0,-85.0,-86.0,-86.0,-85.0,-86.0,-84.0,-84.0,-75.0,-75.0,-75.0,-74.0,-74.0,-74.0,-75.0,-76.0,-83.0,-85.0,-84.0,-85.0,-84.0,-81.0,-84.0,-84.0
-82.0,-82.0,-82.0,-83.0,-84.0,-85.0,-85.0,-84.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-76.0,-76.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-77.0,-76.0,-87.0,-76.0,-80.0,-80.0,-82.0,-81.0,-82.0,-81.0,-80.0,-74.0,-74.0,-75.0,-76.0,-77.0,-77.0,-78.0,-78.0,-77.0,-76.0,-90.0,-84.0,-84.0,-78.0,-77.0,-80.0,-83.0,-82.0,-79.0,-79.0,-80.0,-81.0,-85.0,-81.0,-87.0,-88.0,-85.0,-86.0,-86.0,-85.0,-86.0,-84.0,-84.0,-75.0,-75.0,-75.0,-74.0,-74.0,-74.0,-75.0,-76.0,-83.0,-85.0,-84.0,-85.0,-84.0,-81.0,-84.0,-84.0
-82.0,-82.0,-82.0,-82.2529,-82.60926,-83.01977,-83.31476,-83.40533,-82.28296,-81.37793,-80.63127,-80.00368,-79.46796,-79.08942,-78.839386,-78.61872,-78.34742,-78.10433,-77.88519,-77.68659,-77.50575,-77.340416,-77.253525,-77.17354,-77.0997,-77.03137,-76.968,-76.90911,-76.854294,-76.863014,-76.811745,-77.41323,-77.33026,-77.48622,-77.63242,-77.88544,-78.06523,-78.291664,-78.44708,-78.53598,-78.27689,-78.03309,-77.86049,-77.75478,-77.71196,-77.671616,-77.6902,-77.70772,-77.66773,-77.573586,-78.274605,-78.5974,-78.90182,-78.85103,-78.746826,-78.817345,-79.05263,-79.218376,-79.2061,-79.19452,-79.239784,-79.33868,-79.656685,-79.73213,-80.14027,-80.58158,-80.82964,-81.119896,-81.39383,-81.59624,-81.84339,-81.964424,-82.07866,-81.68144,-81.30653,-80.952675,-80.56257,-80.19437,-79.84683,-79.574905,-79.374344,-79.57775,-79.88194,-80.11296,-80.387115,-80.58979,-80.6128,-80.80281,-80.98216
