1563795427083,1563795427131,1563795427265,1563795427445,1563795427505,1563795427551,1563795427769,1563795427886,1563795428001,1563795431405,1563795431453,1563795431563,1563795431632,1563795431715,1563795431799,1563795431882,1563795432315,1563795435417,1563795435450,1563795435487,1563795435635,1563795435718,1563795435816,1563795436000,1563795436084,1563795436265,1563795439233,1563795439603,1563795439784,1563795440033,1563795440137,1563795444236,1563795444499,1563795444583,1563795447717,1563795447819,1563795447852,1563795448149,1563795448251,1563795448370,1563795448468,1563795448550,1563795451699,1563795451735,1563795451783,1563795451867,1563795451948,1563795452081,1563795452185,1563795452267,1563795452351,1563795452488,1563795452582,1563795452654,1563795455750,1563795455835,1563795456066,1563795456247,1563795456349,1563795456414,1563795456511,1563795456599,1563795456649,1563795456680,1563795459681,1563795459708,1563795459950,1563795460133,1563795460233,1563795460497,1563795463810,1563795464033,1563795464190,1563795464249,1563795464301,1563795464476,1563795464683,1563795464783,1563795468354,1563795468478,1563795468669,1563795468751,1563795468799,1563795468984,1563795469066,1563795471926,1563795472117,1563795476402,1563795476441,1563795476484,1563795476638,1563795476718,1563795476901,1563795476950,1563795476983,1563795477033,1563795477135,1563795477303,1563795480744,1563795481118,1563795481236,1563795481500,1563795484499,1563795484582,1563795484666,1563795484768,1563795484848,1563795484984,1563795485067,1563795485255
-80.0,-78.0,-82.0,-83.0,-83.0,-85.0,-85.0,-80.0,-80.0,-73.0,-73.0,-75.0,-76.0,-78.0,-78.0,-78.0,-73.0,-79.0,-79.0,-79.0,-78.0,-80.0,-79.0,-79.0,-80.0,-80.0,-71.0,-71.0,-71.0,-71.0,-71.0,-73.0,-76.0,-69.0,-75.0,-75.0,-75.0,-77.0,-78.0,-77.0,-77.0,-77.0,-75.0,-75.0,-77.0,-82.0,-76.0,-76.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-76.0,-75.0,-74.0,-74.0,-76.0,-76.0,-76.0,-75.0,-76.0,-77.0,-78.0,-76.0,-75.0,-75.0,-74.0,-74.0,-75.0,-74.0,-75.0,-74.0,-79.0,-77.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-76.0,-75.0,-70.0,-70.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-72.0,-72.0,-71.0,-71.0,-76.0,-75.0,-73.0,-75.0,-74.0,-73.0,-75.0,-76.0
-80.0,-78.0,-82.0,-83.0,-83.0,-85.0,-85.0,-80.0,-80.0,-73.0,-73.0,-75.0,-76.0,-78.0,-78.0,-78.0,-73.0,-79.0,-79.0,-79.0,-78.0,-80.0,-79.0,-79.0,-80.0,-80.0,-71.0,-71.0,-71.0,-71.0,-71.0,-73.0,-76.0,-69.0,-75.0,-75.0,-75.0,-77.0,-78.0,-77.0,-77.0,-77.0,-75.0,-75.0,-77.0,-82.0,-76.0,-76.0,-75.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-76.0,-75.0,-74.0,-74.0,-76.0,-76.0,-76.0,-75.0,-76.0,-77.0,-78.0,-76.0,-75.0,-75.0,-74.0,-74.0,-75.0,-74.0,-75.0,-74.0,-79.0,-77.0,-71.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-76.0,-75.0,-70.0,-70.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-72.0,-72.0,-71.0,-71.0,-76.0,-75.0,-73.0,-75.0,-74.0,-73.0,-75.0,-76.0
-80.0,-78.99834,-80.00443,-80.76202,-81.2185,-81.86781,-82.334404,-82.02586,-81.78411,-80.824326,-80.032486,-79.5562,-79.23887,-79.13391,-79.042145,-78.96115,-78.51423,-78.54951,-78.58131,-78.61013,-78.56906,-78.66348,-78.685295,-78.705376,-78.78683,-78.862206,-78.37912,-77.9302,-77.51231,-77.122696,-76.75896,-76.53704,-76.50551,-76.067055,-76.005,-75.94678,-75.89212,-75.95588,-76.07318,-76.126236,-76.17614,-76.22311,-76.1535,-76.08797,-76.13971,-76.47179,-76.44508,-76.419914,-76.33969,-76.20761,-76.08307,-75.96563,-75.85487,-75.75041,-75.70817,-75.66832,-75.68698,-75.648346,-75.55568,-75.46824,-75.49812,-75.52632,-75.55293,-75.52188,-75.54873,-75.63022,-75.76327,-75.77656,-75.73297,-75.69183,-75.59688,-75.50726,-75.4788,-75.39581,-75.373604,-75.29653,-75.504326,-75.58824,-75.33082,-75.087845,-74.858505,-74.64204,-74.43771,-74.30096,-74.171875,-74.27443,-74.31513,-74.07307,-73.84458,-73.57282,-73.31631,-73.07418,-72.84564,-72.62992,-72.4263,-72.23411,-72.0527,-71.88146,-71.888115,-71.894394,-71.84422,-71.79687,-72.03263,-72.19908,-72.24401,-72.398605,-72.488434,-72.51713,-72.6564,-72.843956
