0,1,506,786,4321,4594,5694,6231,10049,10321,10588,10877,13848,14133,14399,17921,18207,18477,22029,22298,26367,30989,34809,35078,38362,43249,43520,47587
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.0,-59.0,-59.0,-59.0,-58.0,-59.0,-59.0,-60.0,-61.0,-60.0,-59.0,-59.0,-60.0,-70.0,-60.0,-60.0,-60.0,-70.0,-70.0,-58.0,-58.0
-61.0,-60.0,-60.0,-63.0,-63.0,-65.0,-65.0,-59.033962,-59.01148,-59.0,-59.0,-58.0,-58.724552,-59.0,-60.0,-60.682648,-60.0,-59.0,-59.0,-60.0,-66.4558,-62.505493,-60.847042,-60.0,-67.00155,-68.79176,-58.0,-58.0
-61.0,-60.47619,-60.293255,-61.17625,-61.72127,-62.65612,-63.30782,-62.12604,-61.274586,-60.65741,-60.20861,-59.611202,-59.445972,-59.325447,-59.507717,-59.910908,-59.93498,-59.68238,-59.498028,-59.63364,-62.43419,-61.776577,-61.296623,-60.94633,-63.392235,-65.17736,-63.23835,-61.823177
-61.0,-60.47619,-60.293407,-61.17625,-61.547836,-62.65612,-63.252796,-62.132423,-61.564503,-60.65741,-60.20861,-59.611202,-59.491478,-59.325447,-59.507717,-59.78295,-59.93498,-59.68238,-59.556923,-59.63364,-61.441555,-61.646564,-61.414932,-60.94633,-62.658844,-64.1625,-63.23835,-62.32462
